epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,13.201427459716797,0.2543761730194092,,13.37907600402832,0.0
500,19.80221176147461,0.36822187900543213,,20.67074203491211,0.0
1000,20.797199249267578,0.38435688614845276,,21.983625411987305,0.0
1500,21.357595443725586,0.3992229998111725,,22.733985900878906,0.0
2000,21.67962646484375,0.40720558166503906,,23.163034439086914,0.0
2500,21.98590087890625,0.41642728447914124,,23.596271514892578,0.0
3000,22.262622833251953,0.42453932762145996,,24.00035858154297,0.0
3500,22.38005828857422,0.42804625630378723,,24.169052124023438,0.0
4000,22.529573440551758,0.43338489532470703,,24.396860122680664,0.0
4500,22.580692291259766,0.43526506423950195,,24.47724151611328,0.0
4999,22.590831756591797,0.43568477034568787,,24.493741989135742,0.0
