epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,11.210131645202637,0.028627857565879822,,11.323062896728516,0.0
500,23.159276962280273,0.5032286047935486,,25.612293243408203,0.0
1000,23.452205657958984,0.5142956972122192,,26.165788650512695,0.0
1500,24.490333557128906,0.5654403567314148,,27.111051559448242,0.0
2000,23.42329216003418,0.5133957266807556,,26.384681701660156,0.0
2500,23.87986946105957,0.5375356674194336,,26.97542953491211,0.0
3000,24.138071060180664,0.5560259222984314,,26.984663009643555,0.0
3500,23.646217346191406,0.5394527316093445,,26.70541763305664,0.0
4000,24.93834686279297,0.6072184443473816,,30.523242950439453,0.0
4500,25.96055030822754,0.6514634490013123,,34.0836296081543,0.0
4999,25.75428009033203,0.6284224987030029,,36.60010528564453,0.0
