epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,11.007427215576172,0.35295045375823975,,11.159005165100098,0.0
500,16.54854393005371,0.4120390713214874,,17.11258316040039,0.0
1000,18.07487678527832,0.427258163690567,,18.89019203186035,0.0
1500,18.78903579711914,0.4400692284107208,,19.80065155029297,0.0
2000,19.21205711364746,0.4508154094219208,,20.405675888061523,0.0
2500,19.550045013427734,0.4489416182041168,,20.88681983947754,0.0
3000,19.78289031982422,0.45627304911613464,,21.152427673339844,0.0
3500,20.244428634643555,0.47169288992881775,,21.65043067932129,0.0
4000,20.660287857055664,0.4835844337940216,,22.35247039794922,0.0
4500,21.030616760253906,0.49295029044151306,,22.970218658447266,0.0
4999,21.312347412109375,0.5003176331520081,,23.409584045410156,0.0
