epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,6.770384788513184,0.4162696301937103,,6.794476509094238,0.0
500,27.07547378540039,0.7723843455314636,,30.288681030273438,0.0
1000,27.300092697143555,0.8023545145988464,,30.983963012695312,0.0
1500,27.27367401123047,0.8135057091712952,,31.303455352783203,0.0
2000,27.90737533569336,0.8178842067718506,,31.937854766845703,0.0
2500,26.942731857299805,0.8156996369361877,,31.011539459228516,0.0
3000,25.67183494567871,0.8017420172691345,,27.61577606201172,0.0
3500,26.939388275146484,0.8223829865455627,,30.49391746520996,0.0
4000,29.03291893005371,0.851876437664032,,37.01240921020508,0.0
4500,29.659423828125,0.871000349521637,,41.676414489746094,0.0
4999,29.66171646118164,0.8634518980979919,,50.4757080078125,0.0
