epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,10.975082397460938,0.03042772226035595,,11.201809883117676,0.0
500,22.48922348022461,0.505055844783783,,28.53132438659668,0.0
1000,22.758258819580078,0.5244075655937195,,29.34198760986328,0.0
1500,23.135393142700195,0.543080747127533,,31.470352172851562,0.0
2000,23.268346786499023,0.5510151982307434,,33.06203842163086,0.0
2500,23.394601821899414,0.5589725971221924,,35.13465118408203,0.0
3000,23.53571891784668,0.5679048299789429,,37.26475143432617,0.0
3500,23.627643585205078,0.5701942443847656,,39.696144104003906,0.0
4000,23.592615127563477,0.5634506344795227,,41.074581146240234,0.0
4500,23.56121826171875,0.5582799315452576,,41.497554779052734,0.0
4999,23.554868698120117,0.557236909866333,,41.56783676147461,0.0
