epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,auto_cos_inc/current_rank,auto_cos_inc/current_target_rank,auto_cos_inc/rank_floor,auto_cos_inc/rank_start,auto_cos_inc/rank_end,auto_cos_inc/rank_warmup_steps,auto_cos_inc/auto_rank_start_final,auto_cos_inc/current_method,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.38233429193496704,5.983178615570068,0.01567581295967102,,6.103267669677734,0.002999999704010574,0.02999999703921747,150,250,100,150,250,5000,,cosine_inc_closed_form,1.8766460418701172,1.9956809282302856,7.329784393310547,1.0680408477783203,77.87464141845703,182.55853271484375,1.1333191394805908,1006.2516479492188,76.5280990600586,182.20596313476562,1.1450849771499634,14802.73046875,75.47494506835938,181.2862091064453,1.1521867513656616,645.6981201171875,1.7404346466064453,2.656052589416504,0.8530828356742859,1.6533056497573853,1495943.5440520237
500,0.004552273079752922,19.332828521728516,0.5246137976646423,,23.04164695739746,0.0029263178201258035,0.02926295708101175,152,250,100,150,250,5000,,cosine_inc_closed_form,1.8547894954681396,1.9938738346099854,8.263375282287598,1.0816093683242798,77.86524200439453,182.2382049560547,1.144389271736145,684.4891967773438,75.38455963134766,181.4750213623047,1.1404361724853516,586.8997192382812,57.56940841674805,171.81053161621094,1.1609243154525757,508.2662353515625,1.341860294342041,1.8178340196609497,0.6483566761016846,10.73635482788086,1298793.527641499
1000,0.004134779796004295,20.34162139892578,0.5672799348831177,,23.621601104736328,0.0027130669537502256,0.027129808451334846,160,250,100,150,250,5000,,cosine_inc_closed_form,1.847419023513794,1.9931825399398804,8.478253364562988,1.0863027572631836,76.98442077636719,181.5981903076172,1.1558092832565308,2077.71923828125,75.4630126953125,181.31370544433594,1.139192819595337,687.6519165039062,55.326908111572266,169.7100372314453,1.2108386754989624,885.43310546875,1.4788728952407837,2.293955087661743,0.745319128036499,2.593825101852417,1611900.9169557663
1500,0.002433240646496415,20.89743423461914,0.5849664807319641,,26.084806442260742,0.002381121585490829,0.023809358600580043,171,250,100,150,250,5000,,cosine_inc_closed_form,1.8424642086029053,1.992693543434143,8.59334945678711,1.0894924402236938,76.27361297607422,180.9907989501953,1.1671102046966553,1299.5279541015625,76.13062286376953,181.17967224121094,1.1394271850585938,1391.7265625,54.1956901550293,167.660888671875,1.267838954925537,3718.888916015625,1.4204908609390259,2.211232900619507,0.8736084699630737,2.7159361839294434,2025171.591485801
2000,0.0015854889061301947,20.292470932006836,0.5746906995773315,,27.930370330810547,0.0019629748407922155,0.01962663629507368,185,250,100,150,250,5000,,cosine_inc_closed_form,1.841381549835205,1.992584466934204,8.640344619750977,1.090193271636963,75.89178466796875,180.64248657226562,1.1754988431930542,615.4741821289062,76.49100494384766,180.90220642089844,1.1450023651123047,15223.0615234375,53.16596603393555,165.76907348632812,1.336238980293274,11954.1640625,1.3355752229690552,2.059015989303589,1.0226025581359863,3.026146650314331,2542556.711665038
2500,0.0006696924101561308,21.078533172607422,0.5928215384483337,,31.74358367919922,0.0014995578364251723,0.014991075536818636,200,250,100,150,250,5000,,cosine_inc_closed_form,1.8401732444763184,1.992461085319519,8.661375045776367,1.0909769535064697,75.88699340820312,180.44482421875,1.179581880569458,2335.38623046875,76.41819763183594,180.6300811767578,1.1542171239852905,2904.787109375,53.300193786621094,164.294921875,1.4070361852645874,4591.765625,1.2793691158294678,1.9416993856430054,1.1659756898880005,3.2853639125823975,3095402.971543294
3000,0.00033463287400081754,21.646127700805664,0.6034306883811951,,34.632843017578125,0.0010362330575932738,0.010356437310683876,215,250,100,150,250,5000,,cosine_inc_closed_form,1.8402544260025024,1.9924695491790771,8.660064697265625,1.0909242630004883,75.6263656616211,180.38925170898438,1.1830298900604248,283.9890441894531,75.86336517333984,180.37583923339844,1.1650068759918213,1794.812744140625,54.18394470214844,162.5453643798828,1.481152057647705,18774.412109375,1.2397783994674683,1.8483458757400513,1.3122583627700806,3.5345985889434814,3711797.891199088
3500,0.00017305591609328985,21.418058395385742,0.5879009366035461,,37.60558319091797,0.000618353961822141,0.00617639229766675,229,250,100,150,250,5000,,cosine_inc_closed_form,1.8403481245040894,1.992478847503662,8.657261848449707,1.0908634662628174,75.54685974121094,180.4869842529297,1.1855711936950684,264.01922607421875,75.28179931640625,180.27694702148438,1.1748573780059814,297.12445068359375,55.034339904785156,161.21615600585938,1.5410521030426025,1713.082275390625,1.2207142114639282,1.7994706630706787,1.4140979051589966,3.695991039276123,4204459.026946771
4000,0.00011848244321299717,21.37523651123047,0.572192370891571,,39.264461517333984,0.0002868254665407142,0.0028601124277275675,240,250,100,150,250,5000,,cosine_inc_closed_form,1.8402527570724487,1.9924691915512085,8.656373023986816,1.0909253358840942,75.59645080566406,180.59494018554688,1.1874730587005615,411.9643859863281,74.79991912841797,180.16900634765625,1.1840934753417969,378.8566589355469,55.5701904296875,160.61175537109375,1.5918329954147339,1410.12939453125,1.2047127485275269,1.7566542625427246,1.5011260509490967,3.853364944458008,4653506.910793117
4500,0.00010545346594881266,21.315214157104492,0.5608564019203186,,39.76926040649414,7.409989076198911e-05,0.00073221828041645,248,250,100,150,250,5000,,cosine_inc_closed_form,1.84018874168396,1.9924626350402832,8.65610122680664,1.0909669399261475,75.58041381835938,180.66195678710938,1.1892375946044922,432.457275390625,74.42716217041016,180.07659912109375,1.1910358667373657,917.1478881835938,55.69285202026367,160.3934783935547,1.6218960285186768,3829.546630859375,1.1971375942230225,1.7356994152069092,1.545477032661438,3.939060926437378,4917239.309040639
4999,0.00010326710616936907,21.300827026367188,0.5582001805305481,,39.86038589477539,1e-06,1e-06,250,250,100,150,250,5000,,cosine_inc_closed_form,1.8401744365692139,1.992461085319519,8.65607738494873,1.0909761190414429,75.57827758789062,180.67771911621094,1.1897022724151611,443.2958984375,74.3536376953125,180.05487060546875,1.1927765607833862,2008.10400390625,55.67948913574219,160.37733459472656,1.6281492710113525,4759.53515625,1.1957708597183228,1.731868863105774,1.5540965795516968,3.9554550647735596,4972911.427124913
