epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,12.357416152954102,0.22062969207763672,,12.819168090820312,0.0
500,17.536148071289062,0.2891136109828949,,19.291461944580078,0.0
1000,18.553646087646484,0.29858115315437317,,20.93806266784668,0.0
1500,18.852779388427734,0.30459192395210266,,21.457447052001953,0.0
2000,19.09035873413086,0.3093404471874237,,21.921188354492188,0.0
2500,19.2818603515625,0.3144124448299408,,22.296306610107422,0.0
3000,19.456560134887695,0.31808027625083923,,22.660213470458984,0.0
3500,19.58700942993164,0.3222923278808594,,22.932565689086914,0.0
4000,19.679611206054688,0.3249485194683075,,23.147058486938477,0.0
4500,19.722414016723633,0.32635194063186646,,23.248891830444336,0.0
4999,19.730134963989258,0.3266634941101074,,23.267139434814453,0.0
