epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.18807794153690338,7.14047384262085,-0.019291769713163376,,7.273766994476318,0.0009999999014026553,1.8608901500701904,1.9944143295288086,5.160109043121338,1.0777701139450073,67.3261947631836,173.80006408691406,0.0828431099653244,354.5250549316406,6.236644268035889,121.5679931640625,0.2747221291065216,32115.3515625,5.621107578277588,114.36763000488281,0.28624776005744934,2464.053955078125,2.1110332012176514,2.8752362728118896,0.048172466456890106,1.3696762323379517,inf
500,0.000489596975967288,21.46108627319336,0.4305131733417511,,32.61902618408203,0.0009754556526527767,1.861489176750183,1.994465947151184,5.158020496368408,1.0773953199386597,15.802438735961914,148.26934814453125,0.3411348760128021,4562.9248046875,1.5659643411636353,11.384222030639648,1.5554509162902832,89607.4375,1.8195226192474365,15.140119552612305,1.1173789501190186,130148.734375,1.1881932020187378,1.6375677585601807,0.21353095769882202,6.8241729736328125,inf
1000,0.0006407154724001884,21.52360725402832,0.44014957547187805,,32.29331588745117,0.000904419435410629,1.8614455461502075,1.9944621324539185,5.158017635345459,1.0774226188659668,16.014650344848633,149.4290313720703,0.34000757336616516,2892.007080078125,1.629075527191162,13.112075805664062,1.4988572597503662,534953.625,1.8951592445373535,17.256568908691406,1.091026782989502,40897.38671875,1.2104177474975586,1.686399221420288,0.21195119619369507,6.537312984466553,inf
1500,0.0002553366357460618,21.722591400146484,0.45792266726493835,,36.0468864440918,0.0007938447695582991,1.8614591360092163,1.994463324546814,5.158143520355225,1.0774141550064087,16.04875373840332,149.80335998535156,0.3401155173778534,6286.11181640625,1.671072244644165,14.292718887329102,1.4606468677520752,6979.32763671875,1.9651620388031006,19.189294815063477,1.0671625137329102,49689.42578125,1.2251007556915283,1.7166144847869873,0.20980750024318695,6.380158424377441,inf
2000,0.00029598476248793304,21.68117904663086,0.4523676335811615,,35.541107177734375,0.0006545554738084113,1.8614580631256104,1.994463324546814,5.1581645011901855,1.077414870262146,16.095809936523438,150.10269165039062,0.3400614559650421,5187.39892578125,1.7003705501556396,15.126863479614258,1.4386155605316162,11542.2734375,2.0336711406707764,21.070314407348633,1.054477334022522,11540.1865234375,1.2264502048492432,1.718343734741211,0.2138693928718567,6.4095377922058105,inf
2500,0.00027249750564806163,21.63067626953125,0.44465136528015137,,35.843414306640625,0.0005001861549145554,1.8614634275436401,1.9944638013839722,5.158196449279785,1.077411413192749,16.11171531677246,150.222900390625,0.3401328921318054,5736.04345703125,1.7149275541305542,15.546847343444824,1.429785132408142,20226.494140625,2.0844428539276123,22.47333335876465,1.0523329973220825,204023.03125,1.2252222299575806,1.7140215635299683,0.21914809942245483,6.506580352783203,inf
3000,9.688534919405356e-05,21.615386962890625,0.4384326934814453,,39.8200569152832,0.00034584755736434975,1.8614596128463745,1.9944634437561035,5.158237934112549,1.0774139165878296,16.123085021972656,150.29197692871094,0.3401072025299072,3768.556396484375,1.721272349357605,15.732857704162598,1.4272674322128296,3660.56640625,2.1140592098236084,23.33390235900879,1.0559841394424438,130389.203125,1.2248884439468384,1.7110891342163086,0.22404028475284576,6.616019248962402,inf
3500,7.541510422015563e-05,21.52066421508789,0.42602840065956116,,41.272491455078125,0.0002066474184262493,1.861472487449646,1.99446439743042,5.158225059509277,1.0774056911468506,16.129758834838867,150.36013793945312,0.340077668428421,1428.42333984375,1.7227916717529297,15.783927917480469,1.4287678003311157,6576.5859375,2.1318235397338867,23.8806209564209,1.0626550912857056,30319.55078125,1.2206364870071411,1.7001299858093262,0.2298731803894043,6.782865047454834,inf
4000,5.915180372539908e-05,21.401023864746094,0.4113525450229645,,42.28091812133789,9.621161756391294e-05,1.8614782094955444,1.9944649934768677,5.1582136154174805,1.077402114868164,16.140783309936523,150.40582275390625,0.3400695323944092,1266.4482421875,1.7221202850341797,15.77183723449707,1.4314653873443604,156199.3125,2.1436941623687744,24.272764205932617,1.0694925785064697,22286.392578125,1.217319369316101,1.6914081573486328,0.23512183129787445,6.926440715789795,inf
4500,5.652440813719295e-05,21.3487606048584,0.40537238121032715,,42.477813720703125,2.535038041721489e-05,1.8614790439605713,1.9944649934768677,5.158214092254639,1.0774016380310059,16.147510528564453,150.4234619140625,0.3400525152683258,1153.3531494140625,1.7218059301376343,15.76552963256836,1.4325312376022339,123540.1953125,2.1474766731262207,24.407407760620117,1.0726217031478882,19259.103515625,1.2153304815292358,1.686591625213623,0.23738914728164673,6.992173671722412,inf
4999,5.608981882687658e-05,21.33955955505371,0.4043388366699219,,42.51116943359375,1e-06,1.8614795207977295,1.9944651126861572,5.158212184906006,1.0774012804031372,16.148344039916992,150.42575073242188,0.3400523066520691,1135.7728271484375,1.7217636108398438,15.764754295349121,1.4326999187469482,84699.5390625,2.1481165885925293,24.430438995361328,1.0731629133224487,15724.41015625,1.2149709463119507,1.685727596282959,0.23779082298278809,7.003732681274414,inf
