epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.1256154179573059,4.348567485809326,0.16051821410655975,,4.373548984527588,0.002999999704010574,0.02999999703921747,1.868061900138855,1.9950138330459595,5.1781005859375,1.0733087062835693,76.56272888183594,182.25003051757812,0.07022564113140106,253.7246856689453,77.57256317138672,182.5930938720703,0.06976013630628586,773.8497314453125,77.6495590209961,181.65805053710938,0.06920821964740753,8980.2255859375,1.0031992197036743,1.0240061283111572,0.9035926461219788,25.5321102142334,4061.101520221497
500,0.0317123606801033,14.731344223022461,0.2782430946826935,,14.987345695495605,0.0029263178201258035,0.02926295708101175,1.903804063796997,1.9974474906921387,6.803372383117676,1.0518718957901,92.89398956298828,203.8258514404297,0.678440272808075,1369.4224853515625,102.48599243164062,219.16876220703125,0.8052724599838257,231.6553497314453,117.45118713378906,223.3555450439453,0.9749520421028137,9857.71484375,1.0002766847610474,1.0026187896728516,0.15706506371498108,221.6591796875,1457073.7121255065
1000,0.03170737624168396,14.731285095214844,0.27853843569755554,,14.987578392028809,0.0027130669537502256,0.027129808451334846,1.8934329748153687,1.9968332052230835,7.6707024574279785,1.0579594373703003,84.14746856689453,189.84495544433594,0.8694900870323181,2041.2547607421875,89.25225830078125,200.32089233398438,1.0068076848983765,401.6135559082031,100.08672332763672,207.3154296875,1.171844720840454,9725.5419921875,1.0002896785736084,1.002772331237793,0.14773736894130707,154.78895568847656,2976094.2956642145
1500,0.031711552292108536,14.731574058532715,0.2786042094230652,,14.987921714782715,0.002381121585490829,0.023809358600580043,1.7470321655273438,1.979069709777832,10.981770515441895,1.156991958618164,81.38726806640625,186.33004760742188,1.0060272216796875,867.5807495117188,87.68606567382812,193.71812438964844,1.1196683645248413,991.0963134765625,92.38128662109375,200.24639892578125,1.311610221862793,6920.66162109375,1.000315546989441,1.003004789352417,0.13657845556735992,137.64846801757812,5672812.89238881
2000,0.03170351684093475,14.73185920715332,0.2789117693901062,,14.987384796142578,0.0019629748407922155,0.01962663629507368,1.7397798299789429,1.9776700735092163,14.048938751220703,1.162649393081665,81.73423767089844,185.31178283691406,1.0833029747009277,359.6953430175781,84.05517578125,191.00148010253906,1.2156487703323364,569.0061645507812,89.09757232666016,196.67776489257812,1.397097110748291,16197.9033203125,1.0003745555877686,1.0035356283187866,0.12472269684076309,108.3400650024414,8253033.779449129
2500,0.03170418739318848,14.73219108581543,0.2794223427772522,,14.987654685974121,0.0014995578364251723,0.014991075536818636,1.787062406539917,1.9858187437057495,15.697063446044922,1.127185583114624,80.1189956665039,184.74192810058594,1.1449686288833618,5548.8251953125,86.21813201904297,189.9775390625,1.2441757917404175,551.8544921875,89.17644500732422,195.24586486816406,1.4354957342147827,134988.734375,1.0004314184188843,1.003993272781372,0.11382731050252914,109.1353759765625,9353671.085359894
3000,0.03170257434248924,14.73264217376709,0.28000369668006897,,14.988335609436035,0.0010362330575932738,0.010356437310683876,1.7260838747024536,1.9748691320419312,17.28046226501465,1.1735635995864868,78.89295196533203,184.13711547851562,1.178559422492981,23212.75390625,84.16230773925781,189.4327850341797,1.2824780941009521,1682.26904296875,88.9409408569336,194.17202758789062,1.4575214385986328,31464.607421875,1.0004608631134033,1.0042599439620972,0.10569300502538681,96.09178161621094,10300491.7507811
3500,0.031699877232313156,14.733004570007324,0.2806914746761322,,14.989694595336914,0.000618353961822141,0.00617639229766675,1.7299073934555054,1.9756721258163452,17.773284912109375,1.1704857349395752,79.21077728271484,184.07101440429688,1.1849817037582397,3886.720947265625,83.52616119384766,189.13430786132812,1.2970839738845825,648.7553100585938,89.00517272949219,193.61764526367188,1.465543270111084,89667.640625,1.0003525018692017,1.0033609867095947,0.10085927695035934,104.58248901367188,10337175.803677954
4000,0.03169342502951622,14.733514785766602,0.28135111927986145,,14.98982048034668,0.0002868254665407142,0.0028601124277275675,1.738649606704712,1.9774466753005981,17.84653091430664,1.1635385751724243,79.66899108886719,184.02554321289062,1.1837302446365356,4379.62060546875,82.97093200683594,189.06163024902344,1.3044180870056152,631.834228515625,88.84253692626953,193.5724334716797,1.4694737195968628,6616.234375,1.0002204179763794,1.0021896362304688,0.09906560927629471,149.51058959960938,10269470.896469455
4500,0.03169265389442444,14.73382568359375,0.28170958161354065,,14.990287780761719,7.409989076198911e-05,0.00073221828041645,1.7339203357696533,1.9764974117279053,17.875761032104492,1.1672813892364502,79.40326690673828,183.9924774169922,1.185839295387268,1140.511474609375,83.08985900878906,189.06967163085938,1.3038828372955322,1441.286865234375,88.7694091796875,193.55914306640625,1.4702634811401367,8876.97265625,1.0000892877578735,1.0009669065475464,0.09835182130336761,234.27674865722656,10231669.161671069
