epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,4.348567485809326,0.16051821410655975,,4.373548984527588,0.0
500,14.731344223022461,0.2782430946826935,,14.987345695495605,0.0
1000,14.731285095214844,0.27853843569755554,,14.987578392028809,0.0
1500,14.731574058532715,0.2786042094230652,,14.987921714782715,0.0
2000,14.73185920715332,0.2789117693901062,,14.987384796142578,0.0
2500,14.73219108581543,0.2794223427772522,,14.987654685974121,0.0
3000,14.73264217376709,0.28000369668006897,,14.988335609436035,0.0
3500,14.733004570007324,0.2806914746761322,,14.989694595336914,0.0
4000,14.733514785766602,0.28135111927986145,,14.98982048034668,0.0
4500,14.73382568359375,0.28170958161354065,,14.990287780761719,0.0
4999,14.731340408325195,0.27848485112190247,,15.162824630737305,0.0
