epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,6.354061126708984,0.10282274335622787,,6.40407657623291,0.0
500,12.222373962402344,0.35475292801856995,,12.423653602600098,0.0
1000,12.22326374053955,0.35687628388404846,,12.422386169433594,0.0
1500,12.223687171936035,0.35835039615631104,,12.423698425292969,0.0
2000,12.224048614501953,0.359398752450943,,12.425570487976074,0.0
2500,12.22475528717041,0.36207830905914307,,12.42536735534668,0.0
3000,12.224760055541992,0.3629385530948639,,12.425871849060059,0.0
3500,12.225645065307617,0.36594676971435547,,12.427130699157715,0.0
4000,12.226478576660156,0.36871305108070374,,12.427407264709473,0.0
4500,12.226868629455566,0.3702811300754547,,12.427882194519043,0.0
4999,12.227043151855469,0.3708447217941284,,12.433704376220703,0.0
