epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,10.23476505279541,0.28681811690330505,,10.491318702697754,0.0
500,15.84703254699707,0.3485727608203888,,16.86107635498047,0.0
1000,16.209009170532227,0.3530438244342804,,17.319976806640625,0.0
1500,15.900537490844727,0.3507956564426422,,16.92797088623047,0.0
2000,16.282230377197266,0.35599780082702637,,17.4176082611084,0.0
2500,16.598936080932617,0.360817551612854,,17.837940216064453,0.0
3000,16.839372634887695,0.3660552501678467,,18.159635543823242,0.0
3500,17.068788528442383,0.37135860323905945,,18.467872619628906,0.0
4000,17.31700897216797,0.37734222412109375,,18.82160758972168,0.0
4500,17.53842544555664,0.3844258785247803,,19.14634132385254,0.0
4999,17.690574645996094,0.3898223340511322,,19.372058868408203,0.0
