epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,5.9833664894104,0.015673084184527397,,6.102355003356934,0.0
500,19.95159339904785,0.5434980988502502,,23.260536193847656,0.0
1000,19.262359619140625,0.5301278233528137,,23.746131896972656,0.0
1500,19.925861358642578,0.5591081976890564,,22.938846588134766,0.0
2000,19.628976821899414,0.5568215847015381,,23.9046573638916,0.0
2500,18.898181915283203,0.5412024259567261,,23.233354568481445,0.0
3000,19.78696632385254,0.56558758020401,,23.728845596313477,0.0
3500,19.904029846191406,0.5764334797859192,,26.186813354492188,0.0
4000,21.6395206451416,0.6378282904624939,,32.65128707885742,0.0
4500,21.561260223388672,0.6297982335090637,,37.67975616455078,0.0
4999,21.533737182617188,0.6140426397323608,,40.52033233642578,0.0
