epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,rank_wsd_phase,rank_wsd_phase_name,rank_wsd_lr_ratio,rank_wsd_N_rand,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.38233429193496704,5.9833664894104,0.015673084184527397,,6.102355003356934,0.003,0.03,0,stable,1.0,1,1.8766460418701172,1.9956809282302856,7.329784393310547,1.0680408477783203,77.88731384277344,182.5567169189453,1.1332167387008667,926.5503540039062,76.51736450195312,182.20501708984375,1.1451672315597534,709407.625,75.47774505615234,181.28524780273438,1.15225088596344,711.3621826171875,1.7404346466064453,2.656052589416504,0.8530828356742859,1.6533056497573853,1495999.093924573
500,0.003988111391663551,19.95159339904785,0.5434980988502502,,23.260536193847656,0.003,0.03,0,stable,1.0,1,1.8583372831344604,1.9941917657852173,8.209754943847656,1.079371690750122,77.57713317871094,182.24342346191406,1.1496809720993042,8040.03466796875,74.95718383789062,181.05322265625,1.149659276008606,536.9865112304688,53.68471145629883,167.35107421875,1.2135627269744873,1475.9132080078125,1.397311806678772,1.862344741821289,0.6538154482841492,12.062634468078613,1377571.264166333
1000,0.004550497978925705,19.262359619140625,0.5301278233528137,,23.746131896972656,0.003,0.03,0,stable,1.0,1,1.8494685888290405,1.9933792352676392,8.44294548034668,1.084991455078125,77.0717544555664,181.41470336914062,1.160563349723816,473.9327697753906,74.01544952392578,180.12802124023438,1.1508245468139648,2175.89794921875,53.61920928955078,162.39523315429688,1.2706564664840698,3477.261962890625,1.3988559246063232,2.07273530960083,0.7724779844284058,3.8117778301239014,1770949.5837029892
1500,0.0046024443581700325,19.925861358642578,0.5591081976890564,,22.938846588134766,0.003,0.03,0,stable,1.0,1,1.8400393724441528,1.9924472570419312,8.667154312133789,1.0910638570785522,76.60381317138672,180.56178283691406,1.1770676374435425,4372.7197265625,73.41450500488281,179.47848510742188,1.1577842235565186,576.3790893554688,55.1556510925293,158.85096740722656,1.3153640031814575,5354.201171875,1.5030537843704224,2.3483147621154785,0.8994753360748291,2.390455961227417,2235943.2168739247
2000,0.004684816114604473,19.628976821899414,0.5568215847015381,,23.9046573638916,0.003,0.03,0,stable,1.0,1,1.8338276147842407,1.991794466972351,8.843360900878906,1.0951203107833862,75.42813110351562,179.551513671875,1.201185941696167,5429.4189453125,71.85291290283203,178.65750122070312,1.1772536039352417,744.8876342773438,55.87152099609375,155.82247924804688,1.3596467971801758,1674.6458740234375,1.4734165668487549,2.306882858276367,0.9942476749420166,2.456308126449585,2704819.502396111
2500,0.0035921805538237095,18.898181915283203,0.5412024259567261,,23.233354568481445,0.003,0.03,0,stable,1.0,1,1.832863211631775,1.9916902780532837,8.958370208740234,1.0957542657852173,74.53974151611328,178.48684692382812,1.2208373546600342,250.5859832763672,69.93055725097656,176.73976135253906,1.1925052404403687,2599.739501953125,54.076995849609375,152.796142578125,1.4379582405090332,1886.2054443359375,1.3925386667251587,2.168039560317993,1.1059283018112183,2.7714791297912598,3318488.677054178
3000,0.00618127454072237,19.78696632385254,0.56558758020401,,23.728845596313477,0.003,0.03,0,stable,1.0,1,1.8212251663208008,1.9903719425201416,9.188450813293457,1.103491187095642,73.5872573852539,177.32492065429688,1.2518671751022339,847.1898193359375,67.94522857666016,175.93673706054688,1.2251979112625122,909.591064453125,52.61042022705078,151.95310974121094,1.5005301237106323,913.1829833984375,1.3668694496154785,2.1155171394348145,1.1991490125656128,2.9324066638946533,4057370.338395277
3500,0.002668013796210289,19.904029846191406,0.5764334797859192,,26.186813354492188,0.0027293517406962787,0.027293517406962786,1,linear_decay,0.9097839135654262,1,1.8168437480926514,1.9898457527160645,9.324267387390137,1.1064467430114746,72.97991180419922,176.4397430419922,1.2760676145553589,1501.2393798828125,67.2327880859375,174.74407958984375,1.245318055152893,781.001953125,49.63242721557617,151.51783752441406,1.58957839012146,11635.3701171875,1.3142231702804565,2.0066134929656982,1.3382232189178467,3.2473464012145996,5043118.628908922
4000,0.0005234861164353788,21.6395206451416,0.6378282904624939,,32.65128707885742,0.001919027611044418,0.01919027611044418,1,linear_decay,0.6396758703481393,1,1.8127007484436035,1.989333152770996,9.378941535949707,1.1092634201049805,72.29204559326172,176.06573486328125,1.2945390939712524,1421.8671875,66.8058853149414,174.22157287597656,1.2710609436035156,1121.603759765625,46.645442962646484,152.91627502441406,1.7123199701309204,9832.134765625,1.2401870489120483,1.8386340141296387,1.62030827999115,3.7549567222595215,6850746.994234868
4500,0.00017093750648200512,21.561260223388672,0.6297982335090637,,37.67975616455078,0.001108703481392557,0.01108703481392557,1,linear_decay,0.36956782713085234,1,1.8132412433624268,1.989400863647461,9.37106704711914,1.1088947057724,71.93082427978516,176.0525665283203,1.3014394044876099,559.0541381835938,67.055908203125,173.97369384765625,1.2795829772949219,1546.886474609375,46.25758743286133,153.21939086914062,1.8170665502548218,3331.402099609375,1.222137689590454,1.7933276891708374,1.7841964960098267,3.916107654571533,8094964.517961609
