epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,auto_cos_inc/current_rank,auto_cos_inc/current_target_rank,auto_cos_inc/rank_floor,auto_cos_inc/rank_start,auto_cos_inc/rank_end,auto_cos_inc/rank_warmup_steps,auto_cos_inc/auto_rank_start_final,auto_cos_inc/current_method,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.34638285636901855,9.593400955200195,0.3590959310531616,,9.871203422546387,0.002999999704010574,0.02999999703921747,200,250,100,200,250,5000,,cosine_inc_closed_form,1.8816859722137451,1.996047854423523,7.323938369750977,1.0649839639663696,77.87106323242188,182.54974365234375,1.1333277225494385,1077.3768310546875,76.52973937988281,182.20762634277344,1.1450952291488647,3779.78125,75.47566986083984,181.2826690673828,1.1518532037734985,605.0733642578125,1.843206763267517,2.7322332859039307,0.916016161441803,1.606420636177063,10.028640638307655
500,0.031290363520383835,14.192981719970703,0.42564836144447327,,15.047063827514648,0.0029263178201258035,0.02926295708101175,201,250,100,200,250,5000,,cosine_inc_closed_form,1.7037220001220703,1.9698342084884644,20.025922775268555,1.192063570022583,71.31958770751953,175.0380401611328,1.5995488166809082,665.9696044921875,64.8722152709961,173.28318786621094,1.6377681493759155,392.06072998046875,59.002811431884766,171.79595947265625,1.5735293626785278,1301.125732421875,1.093080997467041,1.3840831518173218,7.7851948738098145,8.888862609863281,642.6681781855125
1000,0.020474208518862724,15.66917610168457,0.44279083609580994,,16.930124282836914,0.0027130669537502256,0.027129808451334846,205,250,100,200,250,5000,,cosine_inc_closed_form,1.7015973329544067,1.9693248271942139,23.526025772094727,1.1938672065734863,69.3499755859375,163.1649932861328,2.3358254432678223,901.7135009765625,62.73070526123047,161.0292205810547,2.3871119022369385,10900.9755859375,46.90293502807617,147.191650390625,2.280910015106201,2107.852783203125,1.038307785987854,1.1879534721374512,14.639731407165527,14.146576881408691,4380.291292544236
1500,0.015451335348188877,16.549407958984375,0.45757758617401123,,18.152236938476562,0.002381121585490829,0.023809358600580043,210,250,100,200,250,5000,,cosine_inc_closed_form,1.7079520225524902,1.970832109451294,25.095172882080078,1.1884969472885132,68.1620864868164,155.506591796875,2.9466166496276855,8379.265625,64.99462890625,154.37478637695312,2.9600446224212646,909.8202514648438,45.666690826416016,133.4352264404297,2.797027111053467,1236.0528564453125,1.031593680381775,1.1578387022018433,18.216135025024414,18.21434211730957,11152.314318345614
2000,0.012700977735221386,17.06934356689453,0.46859240531921387,,18.9285831451416,0.0019629748407922155,0.01962663629507368,217,250,100,200,250,5000,,cosine_inc_closed_form,1.7192742824554443,1.973397970199585,25.89557456970215,1.1791056394577026,65.32649993896484,150.70748901367188,3.4806602001190186,1991.477294921875,64.49972534179688,150.53884887695312,3.443915367126465,622.66943359375,44.43583679199219,126.3996810913086,3.2153725624084473,3814.927490234375,1.0290157794952393,1.1462042331695557,20.032550811767578,20.431072235107422,19994.346017885513
2500,0.010968188755214214,17.58125114440918,0.4793941080570221,,19.75187873840332,0.0014995578364251723,0.014991075536818636,225,250,100,200,250,5000,,cosine_inc_closed_form,1.7262295484542847,1.9749000072479248,26.401594161987305,1.1734458208084106,62.89461898803711,147.85182189941406,3.916126251220703,3735.78125,64.24919128417969,147.83963012695312,3.8073582649230957,1491.8665771484375,43.06949234008789,122.49903106689453,3.557953357696533,3211.046875,1.0265733003616333,1.1353154182434082,21.844871520996094,22.678442001342773,30595.695194345488
3000,0.009368183091282845,17.919418334960938,0.4878464639186859,,20.320892333984375,0.0010362330575932738,0.010356437310683876,233,250,100,200,250,5000,,cosine_inc_closed_form,1.7306970357894897,1.975835919380188,26.723831176757812,1.1698530912399292,61.76099395751953,146.18679809570312,4.226839542388916,28537.365234375,64.54011535644531,146.17257690429688,4.060948371887207,1192.487548828125,42.495906829833984,119.9140396118164,3.808389902114868,2622.80810546875,1.0246978998184204,1.1270703077316284,23.348215103149414,24.312915802001953,40788.43478626639
3500,0.008316051214933395,18.188127517700195,0.49395036697387695,,20.80238151550293,0.000618353961822141,0.00617639229766675,240,250,100,200,250,5000,,cosine_inc_closed_form,1.7329301834106445,1.9762952327728271,26.926712036132812,1.1680694818496704,61.36631393432617,145.24205017089844,4.427388668060303,1046.65576171875,64.61007690429688,145.2065887451172,4.238307952880859,963.3433837890625,42.25831604003906,118.33240509033203,3.987394332885742,1724.3916015625,1.0232025384902954,1.121536374092102,24.999305725097656,22.956722259521484,50366.36623743332
4000,0.0076891048811376095,18.369455337524414,0.4991762340068817,,21.143314361572266,0.0002868254665407142,0.0028601124277275675,245,250,100,200,250,5000,,cosine_inc_closed_form,1.7344459295272827,1.9766041040420532,27.039310455322266,1.1668636798858643,61.10738754272461,144.81094360351562,4.546077728271484,1004.4453125,64.53816986083984,144.75302124023438,4.348701477050781,1289.7677001953125,42.274208068847656,117.5135726928711,4.095765590667725,1888.9019775390625,1.02174973487854,1.1157842874526978,26.50694465637207,22.320341110229492,58034.57782731877
4500,0.007415096741169691,18.44810676574707,0.5016046166419983,,21.299104690551758,7.409989076198911e-05,0.00073221828041645,249,250,100,200,250,5000,,cosine_inc_closed_form,1.7351936101913452,1.9767552614212036,27.088674545288086,1.1662702560424805,61.050933837890625,144.7032012939453,4.597119331359863,1042.17626953125,64.54021453857422,144.6476593017578,4.397306442260742,1361.76611328125,42.335533142089844,117.22803497314453,4.145138263702393,2222.82373046875,1.0211021900177002,1.112865924835205,27.145957946777344,22.77092933654785,61617.55451707365
4999,0.0073683555237948895,18.46190643310547,0.5020173192024231,,21.326297760009766,1e-06,1e-06,250,250,100,200,250,5000,,cosine_inc_closed_form,1.7353376150131226,1.976784348487854,27.097314834594727,1.1661558151245117,61.0677375793457,144.70663452148438,4.60476016998291,1067.11962890625,64.56958770751953,144.65310668945312,4.404515743255615,1444.4407958984375,42.35944747924805,117.20663452148438,4.152754783630371,2678.952392578125,1.0209764242172241,1.1122825145721436,27.252471923828125,22.89765739440918,62197.6001013751
