epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,auto_cos_inc/current_rank,auto_cos_inc/current_target_rank,auto_cos_inc/rank_floor,auto_cos_inc/rank_start,auto_cos_inc/rank_end,auto_cos_inc/rank_warmup_steps,auto_cos_inc/auto_rank_start_final,auto_cos_inc/current_method,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.13361912965774536,11.209545135498047,0.02853236347436905,,11.32156753540039,0.002999999704010574,0.02999999703921747,200,250,100,200,250,5000,,cosine_inc_closed_form,1.8759571313858032,1.9956294298171997,7.388733386993408,1.0684608221054077,77.89359283447266,182.5537567138672,1.1332058906555176,915.246826171875,76.53672790527344,182.2091064453125,1.1450071334838867,30802.712890625,75.46354675292969,181.29226684570312,1.1525061130523682,659.6259765625,1.8564822673797607,2.735804796218872,0.6378897428512573,1.6319704055786133,1127705.8952539966
500,0.0033194497227668762,23.599754333496094,0.515654981136322,,25.77945327758789,0.0029263178201258035,0.02926295708101175,201,250,100,200,250,5000,,cosine_inc_closed_form,1.8006032705307007,1.9877493381500244,8.36494255065918,1.117612600326538,78.76264190673828,182.1836395263672,1.1435909271240234,679.0882568359375,76.93087768554688,180.61181640625,1.1137274503707886,2415.56982421875,62.37147903442383,172.00045776367188,1.1877788305282593,982.0327758789062,1.295409083366394,1.9884175062179565,0.6169217228889465,3.0190649032592773,1249102.8920595255
1000,0.002130502136424184,23.72972869873047,0.5327481627464294,,26.76321029663086,0.0027130669537502256,0.027129808451334846,205,250,100,200,250,5000,,cosine_inc_closed_form,1.7992087602615356,1.987558364868164,8.561373710632324,1.1185873746871948,77.7330093383789,181.50885009765625,1.1563690900802612,1263.1011962890625,77.5577392578125,179.90614318847656,1.1068631410598755,1415.7403564453125,61.308143615722656,169.15904235839844,1.2854578495025635,9119.7646484375,1.2496286630630493,1.8692091703414917,0.7670103907585144,3.530153751373291,1728673.3044736884
1500,0.0018302527023479342,24.901409149169922,0.5939698815345764,,27.34731674194336,0.002381121585490829,0.023809358600580043,210,250,100,200,250,5000,,cosine_inc_closed_form,1.7996470928192139,1.9876185655593872,8.667243957519531,1.1182806491851807,77.28655242919922,180.98553466796875,1.1673318147659302,969.2030639648438,77.40975189208984,179.201416015625,1.1139483451843262,15380.1923828125,61.918174743652344,166.4314422607422,1.3621442317962646,759.7078247070312,1.2146730422973633,1.773465871810913,0.9168851375579834,4.002958297729492,2252155.675403314
2000,0.0015986955258995295,24.44805908203125,0.5756814479827881,,27.899978637695312,0.0019629748407922155,0.01962663629507368,217,250,100,200,250,5000,,cosine_inc_closed_form,1.798424482345581,1.987450122833252,8.71135139465332,1.1191365718841553,76.76666259765625,180.51641845703125,1.1786221265792847,5217.48876953125,74.9078598022461,178.51025390625,1.143196940422058,2201.76708984375,61.00773620605469,164.41334533691406,1.458939552307129,685.7349853515625,1.2098863124847412,1.7495296001434326,1.03914213180542,4.345416069030762,2847170.075165578
2500,0.0007724926108494401,25.899564743041992,0.6442767977714539,,31.58797836303711,0.0014995578364251723,0.014991075536818636,225,250,100,200,250,5000,,cosine_inc_closed_form,1.8003044128417969,1.987708568572998,8.71679401397705,1.117821455001831,76.65094757080078,180.2069854736328,1.1868948936462402,848.4766235351562,73.7927017211914,177.90599060058594,1.164752721786499,3029.1826171875,59.72306442260742,162.88668823242188,1.571603775024414,622.5060424804688,1.206947684288025,1.7297834157943726,1.18239426612854,4.713621139526367,3582845.985172458
3000,0.0004514474712777883,26.121103286743164,0.6531100869178772,,33.34611511230469,0.0010362330575932738,0.010356437310683876,233,250,100,200,250,5000,,cosine_inc_closed_form,1.800644874572754,1.9877549409866333,8.716877937316895,1.1175837516784668,75.78874206542969,180.10845947265625,1.2010177373886108,552.1427001953125,73.23723602294922,177.47463989257812,1.1821128129959106,642.3605346679688,58.46205139160156,161.551513671875,1.6959006786346436,5856.95361328125,1.2286055088043213,1.7628687620162964,1.3015856742858887,4.9904913902282715,4370815.426894176
3500,0.0003080540045630187,25.77324676513672,0.6337228417396545,,35.10491180419922,0.000618353961822141,0.00617639229766675,240,250,100,200,250,5000,,cosine_inc_closed_form,1.8007020950317383,1.9877628087997437,8.715807914733887,1.1175436973571777,75.06621551513672,180.0989990234375,1.2130606174468994,4941.66015625,72.69403839111328,177.30300903320312,1.198639988899231,3272.23095703125,57.84542465209961,160.498291015625,1.8103001117706299,1272.78759765625,1.2479348182678223,1.7879537343978882,1.4142541885375977,5.260157108306885,5191309.846660105
4000,0.0002301510830875486,25.546876907348633,0.6149609088897705,,36.38142776489258,0.0002868254665407142,0.0028601124277275675,245,250,100,200,250,5000,,cosine_inc_closed_form,1.8009586334228516,1.9877978563308716,8.714628219604492,1.117364764213562,74.55757141113281,180.1123046875,1.221519947052002,1457.9385986328125,72.84101867675781,177.1787109375,1.208957552909851,1599.17529296875,57.50083923339844,160.0631103515625,1.9070020914077759,697.3062744140625,1.2515519857406616,1.7826440334320068,1.5352147817611694,5.6052350997924805,6028382.15458273
4500,0.00020885717822238803,25.358562469482422,0.6001014709472656,,36.801944732666016,7.409989076198911e-05,0.00073221828041645,249,250,100,200,250,5000,,cosine_inc_closed_form,1.801038146018982,1.9878084659576416,8.714298248291016,1.1173092126846313,74.2403793334961,180.052734375,1.2270148992538452,3322.6484375,72.4341812133789,177.05380249023438,1.2207562923431396,685.1862182617188,57.396339416503906,160.009765625,1.9576407670974731,4552.10107421875,1.2511590719223022,1.776343584060669,1.6008639335632324,5.7920098304748535,6545135.333830881
