epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,10.599578857421875,0.3067880868911743,,10.882514953613281,0.0
500,16.248414993286133,0.3623173236846924,,17.400283813476562,0.0
1000,17.534549713134766,0.3735930025577545,,19.159574508666992,0.0
1500,16.62703514099121,0.3648044168949127,,17.90066909790039,0.0
2000,17.540895462036133,0.37284597754478455,,19.17879295349121,0.0
2500,18.098556518554688,0.38087543845176697,,20.019006729125977,0.0
3000,18.461687088012695,0.38825860619544983,,20.612266540527344,0.0
3500,18.720287322998047,0.3942679166793823,,21.044788360595703,0.0
4000,18.869382858276367,0.3981209695339203,,21.30710220336914,0.0
4500,18.932344436645508,0.40000686049461365,,21.42015266418457,0.0
4999,18.94291114807129,0.4003653824329376,,21.44023895263672,0.0
