epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.4329003095626831,3.072809934616089,-0.06724665313959122,,3.121272563934326,0.0009999999014026553,1.8609939813613892,1.994423270225525,5.160368919372559,1.0777051448822021,68.50858306884766,176.06690979003906,0.08252109587192535,446.24212646484375,6.261636734008789,122.3049087524414,0.27300384640693665,3027.2724609375,5.667879104614258,114.9297866821289,0.2849678695201874,2651.339111328125,2.1179168224334717,2.8776912689208984,0.04812243580818176,1.3669346570968628,4081.294803353821
500,0.0017440196825191379,21.077299118041992,0.5608937740325928,,27.71131134033203,0.0009754556526527767,1.8560160398483276,1.9939848184585571,5.1775593757629395,1.0808340311050415,13.128786087036133,115.07626342773438,0.463826984167099,3237.226806640625,1.6034791469573975,12.54284954071045,1.574187994003296,46954.671875,1.6337487697601318,9.483016014099121,1.578479290008545,9517.9404296875,1.011309027671814,1.0656616687774658,0.31579312682151794,41.949607849121094,4824132.436047721
1000,0.001450156792998314,21.2539119720459,0.5700211524963379,,28.43777084350586,0.000904419435410629,1.8562349081039429,1.994004487991333,5.179006099700928,1.0806961059570312,13.202530860900879,115.83323669433594,0.46505194902420044,4999.75830078125,1.7314865589141846,16.219587326049805,1.4694420099258423,15102.0302734375,1.6925386190414429,10.983720779418945,1.6057190895080566,103803.96875,1.0113186836242676,1.0645476579666138,0.3258017599582672,64.87486267089844,4739835.887765134
1500,0.0010804373305290937,21.36495590209961,0.5767974257469177,,29.785079956054688,0.0007938447695582991,1.8563450574874878,1.9940143823623657,5.179653644561768,1.0806264877319336,13.25334644317627,116.23897552490234,0.46638360619544983,2771.071044921875,1.802950382232666,18.36494255065918,1.4200900793075562,7302.318359375,1.7388360500335693,12.251322746276855,1.618408441543579,9129.1181640625,1.011535882949829,1.0655690431594849,0.32893362641334534,64.68961334228516,4675157.681760427
2000,0.0008410500595346093,21.43341064453125,0.5770692825317383,,30.8022518157959,0.0006545554738084113,1.8564122915267944,1.9940204620361328,5.180027008056641,1.0805840492248535,13.282947540283203,116.5075454711914,0.46742966771125793,14368.58984375,1.8410054445266724,19.538681030273438,1.3990193605422974,103848.8671875,1.7819464206695557,13.412151336669922,1.6257182359695435,14974322.0,1.0116629600524902,1.066296100616455,0.33400529623031616,60.57295227050781,4708804.049421368
2500,0.0003449399082455784,21.604585647583008,0.5831934809684753,,34.76304626464844,0.0005001861549145554,1.8564183712005615,1.9940210580825806,5.180273532867432,1.080580234527588,13.295994758605957,116.6654281616211,0.46818873286247253,3790.310302734375,1.8577800989151,20.063779830932617,1.3913798332214355,3885.538330078125,1.8116140365600586,14.239587783813477,1.6320741176605225,29225.30859375,1.0118048191070557,1.0671441555023193,0.33930179476737976,55.79749298095703,4783935.928148931
3000,0.00023612522636540234,21.5150089263916,0.5707265734672546,,36.20270538330078,0.00034584755736434975,1.8563710451126099,1.9940167665481567,5.180464267730713,1.0806100368499756,13.30972671508789,116.79517364501953,0.4684697687625885,3301.485595703125,1.8647664785385132,20.28380584716797,1.3907462358474731,9919.3251953125,1.835368275642395,14.859000205993652,1.638985514640808,10981.4091796875,1.0118768215179443,1.0677516460418701,0.3466199040412903,50.28181457519531,4908702.641131727
3500,0.00017333078722003847,21.355613708496094,0.5524995923042297,,37.6258430480957,0.0002066474184262493,1.8563576936721802,1.9940154552459717,5.180531978607178,1.0806185007095337,13.325504302978516,116.88899993896484,0.46845075488090515,1654.4981689453125,1.8659002780914307,20.331439971923828,1.3932251930236816,39452.43359375,1.8518258333206177,15.288678169250488,1.645817518234253,5804.7763671875,1.0118950605392456,1.0682299137115479,0.3544301986694336,44.24248123168945,5049076.898812015
4000,0.00013906200183555484,21.187427520751953,0.5351341366767883,,38.56846237182617,9.621161756391294e-05,1.8563863039016724,1.9940180778503418,5.180481433868408,1.0806005001068115,13.33245849609375,116.94821166992188,0.4684315323829651,1665.1435546875,1.8644789457321167,20.29808235168457,1.3963409662246704,11469.4521484375,1.862670660018921,15.572882652282715,1.651052713394165,16542.453125,1.0118980407714844,1.0686171054840088,0.3606695532798767,39.865196228027344,5165568.316195843
4500,0.00013386973296292126,21.103038787841797,0.5270045399665833,,38.73333740234375,2.535038041721489e-05,1.856396198272705,1.9940189123153687,5.180459022521973,1.0805941820144653,13.335006713867188,116.97904968261719,0.4684363603591919,1726.15234375,1.8640345335006714,20.28843116760254,1.3975743055343628,7044.021484375,1.8670847415924072,15.691385269165039,1.6534502506256104,70389.3203125,1.0119010210037231,1.0688213109970093,0.3635469377040863,37.99302673339844,5218976.443665464
4999,0.00013294066593516618,21.087045669555664,0.5254988670349121,,38.763431549072266,1e-06,1.8563973903656006,1.9940190315246582,5.180456638336182,1.0805933475494385,13.334810256958008,116.98490905761719,0.46845191717147827,1724.250732421875,1.8639699220657349,20.287124633789062,1.3977949619293213,6568.9931640625,1.867897868156433,15.713327407836914,1.6538933515548706,222235.59375,1.0119012594223022,1.0688589811325073,0.3640904426574707,37.653602600097656,5229176.249530267
