epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,3.072809934616089,-0.06724665313959122,,3.121272563934326,0.0
500,21.077299118041992,0.5608937740325928,,27.71131134033203,0.0
1000,21.2539119720459,0.5700211524963379,,28.43777084350586,0.0
1500,21.36495590209961,0.5767974257469177,,29.785079956054688,0.0
2000,21.43341064453125,0.5770692825317383,,30.8022518157959,0.0
2500,21.604585647583008,0.5831934809684753,,34.76304626464844,0.0
3000,21.5150089263916,0.5707265734672546,,36.20270538330078,0.0
3500,21.355613708496094,0.5524995923042297,,37.6258430480957,0.0
4000,21.187427520751953,0.5351341366767883,,38.56846237182617,0.0
4500,21.103038787841797,0.5270045399665833,,38.73333740234375,0.0
4999,21.087045669555664,0.5254988670349121,,38.763431549072266,0.0
