epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,5.825725078582764,0.016336532309651375,,5.855271339416504,0.0
500,27.000858306884766,0.7657525539398193,,31.01344871520996,0.0
1000,26.22195053100586,0.779120922088623,,31.279186248779297,0.0
1500,27.384124755859375,0.803227961063385,,33.18437194824219,0.0
2000,27.079090118408203,0.8070108294487,,34.06317138671875,0.0
2500,27.959938049316406,0.8123872876167297,,37.792694091796875,0.0
3000,28.140090942382812,0.8043195605278015,,38.57618713378906,0.0
3500,27.88333511352539,0.7903984189033508,,44.26498031616211,0.0
4000,27.782669067382812,0.7744312286376953,,46.43136978149414,0.0
4500,27.695453643798828,0.7629842162132263,,47.1707763671875,0.0
4999,27.675188064575195,0.760217010974884,,47.31093978881836,0.0
