epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,14.00132942199707,0.601768434047699,,14.123835563659668,0.0
500,17.879623413085938,0.667258083820343,,18.18566131591797,0.0
1000,19.375354766845703,0.6952386498451233,,19.82425308227539,0.0
1500,20.415767669677734,0.7078292369842529,,20.992097854614258,0.0
2000,14.668379783630371,0.6386752128601074,,14.821517944335938,0.0
2500,18.555511474609375,0.6784936785697937,,18.917634963989258,0.0
3000,19.508092880249023,0.6924536228179932,,19.965290069580078,0.0
3500,20.153818130493164,0.7008855938911438,,20.69179916381836,0.0
4000,20.549217224121094,0.7102275490760803,,21.14434242248535,0.0
4500,20.733169555664062,0.712806224822998,,21.357643127441406,0.0
4999,20.765933990478516,0.7131821513175964,,21.395843505859375,0.0
