epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.3022446930408478,6.42235803604126,0.18058304488658905,,6.474733829498291,0.0009999999014026553,1.8947073221206665,1.9969125986099243,7.303158760070801,1.0572057962417603,77.90526580810547,182.55027770996094,1.1333911418914795,1373.8922119140625,76.52875518798828,182.204833984375,1.1453341245651245,3656.61279296875,75.56065368652344,181.25311279296875,1.1515922546386719,650.437744140625,2.6727118492126465,2.9886364936828613,0.6204959154129028,1.1041452884674072,6.774237496648097
500,0.023609131574630737,15.784778594970703,0.4083676338195801,,16.257606506347656,0.0009754556526527767,1.9113250970840454,1.9978480339050293,7.699873447418213,1.0475224256515503,9.646208763122559,92.27129364013672,4.607026100158691,5234.9560546875,15.892297744750977,132.06341552734375,3.0456671714782715,4499.13232421875,5.678403854370117,74.82600402832031,5.886166095733643,11301.9462890625,2.1016921997070312,2.8175318241119385,1.0840098857879639,1.5778005123138428,689.3701237750452
1000,0.01743820123374462,16.94964599609375,0.4191923439502716,,17.579124450683594,0.000904419435410629,1.911422610282898,1.9978530406951904,7.843659400939941,1.0474663972854614,10.061222076416016,73.84354400634766,5.429991245269775,9726.15234375,13.457010269165039,104.04158782958984,3.8064682483673096,5175.17333984375,5.8916425704956055,55.7883186340332,7.1447319984436035,4878.18359375,2.0696861743927,2.837599515914917,1.477927803993225,1.504522442817688,1711.903303829493
1500,0.015348220244050026,17.439878463745117,0.42291900515556335,,18.155210494995117,0.0007938447695582991,1.9107270240783691,1.9978175163269043,7.91190242767334,1.0478663444519043,10.137629508972168,65.60953521728516,6.159524917602539,9075.400390625,12.682893753051758,92.24177551269531,4.288322448730469,17948.513671875,6.804175853729248,48.94648361206055,7.939034461975098,56694.6015625,1.9684853553771973,2.7818033695220947,1.8396813869476318,1.6169408559799194,3052.2905650308935
2000,0.013984483666718006,17.770572662353516,0.4263089895248413,,18.549388885498047,0.0006545554738084113,1.9108350276947021,1.9978229999542236,7.951397895812988,1.0478041172027588,10.380270957946777,61.02817916870117,6.740575313568115,3324.9326171875,12.658477783203125,86.13743591308594,4.591909408569336,126340.296875,7.423954486846924,46.29506301879883,8.5447998046875,34949.4296875,1.9386804103851318,2.760406970977783,2.137697219848633,1.6630561351776123,4495.53981205835
2500,0.012955018319189548,18.037446975708008,0.4307568073272705,,18.874305725097656,0.0005001861549145554,1.9104533195495605,1.9978034496307373,7.985182285308838,1.0480238199234009,10.540002822875977,58.65122604370117,7.203564643859863,1487.87353515625,12.641070365905762,82.46739959716797,4.822533130645752,30047.662109375,7.859469413757324,44.97840118408203,9.012866020202637,13582.8369140625,1.920983076095581,2.741001605987549,2.420358419418335,1.712180733680725,6051.319880419897
3000,0.012338424101471901,18.210987091064453,0.43309327960014343,,19.087512969970703,0.00034584755736434975,1.9113489389419556,1.9978492259979248,8.01129150390625,1.047508716583252,10.600189208984375,57.459190368652344,7.560433387756348,4768.6083984375,12.64108943939209,80.01605987548828,4.99882698059082,4696.6416015625,8.107245445251465,44.38261413574219,9.387104034423828,11860.8798828125,1.9280282258987427,2.729442834854126,2.635626792907715,1.7545607089996338,7490.88062038746
3500,0.011895617470145226,18.339374542236328,0.4347611665725708,,19.246395111083984,0.0002066474184262493,1.9123387336730957,1.9978989362716675,8.032541275024414,1.0469403266906738,10.585774421691895,56.75094985961914,7.840327262878418,23584.421875,12.683398246765137,78.38468170166016,5.125926971435547,66218.5625,8.285147666931152,44.137672424316406,9.641595840454102,6489.26318359375,1.950646996498108,2.724343776702881,2.785914182662964,1.7827728986740112,8671.14059989581
4000,0.011589732021093369,18.429706573486328,0.43624305725097656,,19.359432220458984,9.621161756391294e-05,1.9130481481552124,1.9979344606399536,8.047083854675293,1.0465335845947266,10.568770408630371,56.3913459777832,8.018877983093262,5400.40478515625,12.720202445983887,77.47989654541016,5.202394962310791,3022.613037109375,8.384965896606445,44.13485336303711,9.805275917053223,6021.150390625,1.9734573364257812,2.720212697982788,2.8881256580352783,1.8034614324569702,9506.73430693476
4500,0.011446010321378708,18.472715377807617,0.43699586391448975,,19.413511276245117,2.535038041721489e-05,1.913503646850586,1.9979569911956787,8.054160118103027,1.0462726354599,10.560958862304688,56.25786590576172,8.096966743469238,5821.96728515625,12.742478370666504,77.12786865234375,5.23453426361084,2238.218017578125,8.418663024902344,44.121849060058594,9.880961418151855,6822.32763671875,1.9854817390441895,2.718545436859131,2.9323112964630127,1.811513066291809,9890.766258371665
4999,0.011419707909226418,18.48059844970703,0.4371276795864105,,19.42345428466797,1e-06,1.9135816097259521,1.9979609251022339,8.055612564086914,1.0462279319763184,10.559258460998535,56.23799133300781,8.111029624938965,6089.77392578125,12.747370719909668,77.07298278808594,5.240105628967285,2270.16357421875,8.422952651977539,44.11370849609375,9.895349502563477,6794.0400390625,1.9875801801681519,2.7183022499084473,2.9402976036071777,1.8127044439315796,9961.781865883931
