epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,6.996371269226074,-0.02257753722369671,,7.020287990570068,0.0
500,27.080108642578125,0.6515366435050964,,33.151187896728516,0.0
1000,27.382862091064453,0.6799502968788147,,33.44098663330078,0.0
1500,27.795236587524414,0.7117621898651123,,34.267982482910156,0.0
2000,27.992958068847656,0.7063742280006409,,38.29117965698242,0.0
2500,28.04897689819336,0.7021880149841309,,41.297019958496094,0.0
3000,27.910375595092773,0.6859927177429199,,42.24153137207031,0.0
3500,27.672794342041016,0.6614647507667542,,42.952022552490234,0.0
4000,27.459218978881836,0.640119731426239,,43.62574768066406,0.0
4500,27.377269744873047,0.6321837306022644,,43.759769439697266,0.0
4999,27.362319946289062,0.6307451128959656,,43.7840690612793,0.0
