epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,rank_wsd_phase,rank_wsd_phase_name,rank_wsd_lr_ratio,rank_wsd_N_rand,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.39726877212524414,4.341768741607666,0.30151796340942383,,4.421477794647217,0.003,0.03,0,stable,1.0,1,1.8625924587249756,1.9945602416992188,5.195930004119873,1.0767061710357666,76.57862091064453,182.30096435546875,0.07021664083003998,534.3204345703125,77.56598663330078,182.5312042236328,0.06972480565309525,531.5606079101562,77.74115753173828,181.66757202148438,0.06915724277496338,895.0088500976562,1.0032005310058594,1.0240147113800049,0.9032908082008362,25.521854400634766,4068.1399006501206
500,0.006486599333584309,18.710491180419922,0.37862205505371094,,21.85014533996582,0.003,0.03,0,stable,1.0,1,1.917636513710022,1.9981554746627808,6.239504814147949,1.0439138412475586,86.74604797363281,197.0137939453125,0.3486614227294922,875.2290649414062,55.549434661865234,173.41958618164062,0.681130051612854,768.4545288085938,89.09932708740234,198.6157989501953,0.7959606051445007,8765.4287109375,1.1030486822128296,1.3655164241790771,0.5928743481636047,76.40281677246094,1790104.000046711
1000,0.005152212921530008,19.086027145385742,0.4360853135585785,,22.855470657348633,0.003,0.03,0,stable,1.0,1,1.9185361862182617,1.9981971979141235,6.24112606048584,1.0434024333953857,84.28306579589844,193.450439453125,0.34529635310173035,727.7944946289062,54.9809684753418,165.36911010742188,0.6774059534072876,3486.8994140625,89.3968505859375,198.62509155273438,0.7951281070709229,48728.51953125,1.0992406606674194,1.3557733297348022,0.5990444421768188,75.00267791748047,1780082.2494547616
1500,0.004229340236634016,19.475866317749023,0.46841707825660706,,23.093017578125,0.003,0.03,0,stable,1.0,1,1.9188886880874634,1.9982134103775024,6.248249053955078,1.04320228099823,83.44306182861328,190.60226440429688,0.3443965017795563,408.3648376464844,55.13242721557617,158.63722229003906,0.7095059752464294,1259.6011962890625,89.52991485595703,198.5446014404297,0.7955402731895447,13535.0478515625,1.0772885084152222,1.2956117391586304,0.6082414388656616,89.71995544433594,1891260.1035986096
2000,0.0034590396098792553,19.10306167602539,0.48549485206604004,,23.09003448486328,0.003,0.03,0,stable,1.0,1,1.922976016998291,1.9983959197998047,6.24284029006958,1.040889859199524,81.7494888305664,187.78419494628906,0.34858253598213196,720.9234619140625,59.82817459106445,155.9354705810547,0.7645121216773987,2779.4111328125,89.62733459472656,198.44796752929688,0.7962039113044739,7511.37646484375,1.0753343105316162,1.2900471687316895,0.604771614074707,87.5109634399414,2050821.6621257025
2500,0.005435919854789972,19.025035858154297,0.4928037226200104,,22.146818161010742,0.003,0.03,0,stable,1.0,1,1.9283746480941772,1.9986205101013184,6.249762535095215,1.0378589630126953,77.9251480102539,184.27703857421875,0.36182403564453125,638.4024047851562,62.235435485839844,158.47442626953125,0.8548086881637573,1872.8072509765625,90.27025604248047,198.35382080078125,0.794880747795105,14184.5146484375,1.0775766372680664,1.296473503112793,0.5929129719734192,87.97258758544922,2332183.68559875
3000,0.005999506451189518,19.1481990814209,0.4946988523006439,,22.218950271606445,0.003,0.03,0,stable,1.0,1,1.9327093362808228,1.9987878799438477,6.254603385925293,1.0354444980621338,76.36427307128906,179.48765563964844,0.37405961751937866,8454.8212890625,66.11457824707031,162.8764190673828,0.9324913620948792,3997.666259765625,90.8067855834961,198.21701049804688,0.7945635318756104,92286.796875,1.0802866220474243,1.3042584657669067,0.5864537358283997,84.01216888427734,2602482.2097809366
3500,0.006613853387534618,19.31380271911621,0.511515200138092,,22.901208877563477,0.0027293517406962787,0.027293517406962786,1,linear_decay,0.9097839135654262,1,1.9369456768035889,1.9989402294158936,6.258103847503662,1.0331010818481445,72.58434295654297,173.6229705810547,0.40587446093559265,659.24853515625,68.83364868164062,166.19789123535156,1.0125527381896973,3981.060791015625,90.14485931396484,198.163330078125,0.8008291125297546,25509.94921875,1.095571756362915,1.3462518453598022,0.5702118873596191,73.23663330078125,3006548.5948701478
4000,0.0024173802230507135,19.946903228759766,0.5582112669944763,,25.12434959411621,0.001919027611044418,0.01919027611044418,1,linear_decay,0.6396758703481393,1,1.9433592557907104,1.9991505146026611,6.256175994873047,1.029583215713501,68.5734634399414,170.01345825195312,0.4358472228050232,2316.3251953125,68.78568267822266,168.2152862548828,1.079136848449707,4479.46875,90.45633697509766,198.1990509033203,0.8008733987808228,33072.6875,1.1081591844558716,1.3788776397705078,0.5823845267295837,65.8794174194336,3513447.1456809635
4500,0.0007031369605101645,21.331310272216797,0.6151811480522156,,31.46095085144043,0.001108703481392557,0.01108703481392557,1,linear_decay,0.36956782713085234,1,1.942043423652649,1.9991095066070557,6.263068675994873,1.0303019285202026,67.51288604736328,169.48037719726562,0.44039231538772583,633.6146240234375,68.62140655517578,168.83831787109375,1.1065839529037476,1327.726806640625,90.4083251953125,198.18356323242188,0.80136638879776,22995.740234375,1.1186184883117676,1.4052834510803223,0.5868324041366577,54.22311019897461,3674484.7518572155
4999,0.00018500647274777293,21.300952911376953,0.5660967826843262,,37.31782913208008,0.0002999999999999999,0.002999999999999999,1,linear_decay,0.09999999999999998,1,1.9420233964920044,1.9991086721420288,6.263247489929199,1.0303130149841309,67.27374267578125,169.6483917236328,0.439015656709671,668.980224609375,69.1996078491211,168.6043701171875,1.1024867296218872,2671.5498046875,90.40514373779297,198.18014526367188,0.8013683557510376,12610.1435546875,1.1223360300064087,1.4210398197174072,0.5930917859077454,26.37080955505371,3688476.4610542175
