epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,10.116195678710938,0.6514425277709961,,10.179624557495117,0.0
500,22.56586456298828,0.7705023884773254,,23.827857971191406,0.0
1000,23.95244598388672,0.7802391052246094,,25.762996673583984,0.0
1500,22.420948028564453,0.7694430351257324,,23.63140106201172,0.0
2000,23.67252540588379,0.7760081887245178,,25.381376266479492,0.0
2500,24.28615379333496,0.7807910442352295,,26.328449249267578,0.0
3000,24.682371139526367,0.7847471237182617,,26.982921600341797,0.0
3500,24.93366241455078,0.7870588302612305,,27.42095184326172,0.0
4000,25.08584213256836,0.7888655662536621,,27.698392868041992,0.0
4500,25.146944046020508,0.7896106243133545,,27.811336517333984,0.0
4999,25.15756607055664,0.7897551655769348,,27.831451416015625,0.0
