epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,4.914565086364746,0.004236373584717512,,4.951602935791016,0.0
500,15.486770629882812,0.12473557144403458,,23.56504249572754,0.0
1000,15.428462982177734,0.12191279977560043,,24.009933471679688,0.0
1500,15.272928237915039,0.11714541912078857,,24.83377456665039,0.0
2000,15.00986099243164,0.1103113666176796,,25.676055908203125,0.0
2500,14.694591522216797,0.10276367515325546,,26.848674774169922,0.0
3000,14.339921951293945,0.09532218426465988,,28.07782745361328,0.0
3500,14.071613311767578,0.08985847234725952,,28.783531188964844,0.0
4000,13.976726531982422,0.08792189508676529,,28.904325485229492,0.0
4500,13.941601753234863,0.08723241090774536,,28.951234817504883,0.0
4999,13.935131072998047,0.0871051475405693,,28.959827423095703,0.0
