epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.33854711055755615,4.914565086364746,0.004236373584717512,,4.951602935791016,0.0009999999014026553,1.8948992490768433,1.9969242811203003,7.302489280700684,1.057092308998108,77.9072265625,182.556884765625,1.1335879564285278,2006.63232421875,76.660888671875,182.23300170898438,1.1444214582443237,772.4487915039062,75.59295654296875,181.2939910888672,1.1543015241622925,1018.0038452148438,2.6713309288024902,2.988295555114746,0.6152841448783875,1.1078484058380127,1076532.4354495336
500,0.004292307421565056,15.486770629882812,0.12473557144403458,,23.56504249572754,0.0009754556526527767,1.8939822912216187,1.9968675374984741,7.305976867675781,1.0576343536376953,76.40428161621094,182.45053100585938,1.1547739505767822,805.1427001953125,76.70292663574219,182.4835205078125,1.1550040245056152,234.80105590820312,24.656368255615234,159.77609252929688,2.211838960647583,1237.798828125,1.6900866031646729,2.238715171813965,0.8214021325111389,3.8730251789093018,2832618.4605976474
1000,0.003977835178375244,15.428462982177734,0.12191279977560043,,24.009933471679688,0.000904419435410629,1.8938943147659302,1.9968619346618652,7.3096089363098145,1.057686448097229,68.20194244384766,181.7835235595703,1.2284655570983887,647.2432861328125,76.72277069091797,182.5094451904297,1.1528412103652954,243.20632934570312,25.31439781188965,155.52157592773438,2.2999589443206787,1249.8372802734375,1.732393503189087,2.3227052688598633,0.825063943862915,3.2687466144561768,3143071.7472929675
1500,0.0032305908389389515,15.272928237915039,0.11714541912078857,,24.83377456665039,0.0007938447695582991,1.894123911857605,1.9968764781951904,7.310713291168213,1.0575505495071411,59.95769119262695,181.05020141601562,1.3155196905136108,572.5465087890625,76.68272399902344,182.50457763671875,1.1533644199371338,247.27694702148438,25.633317947387695,151.95115661621094,2.3883724212646484,1364.2081298828125,1.7599835395812988,2.3754172325134277,0.8444453477859497,2.9773616790771484,3579457.684964152
2000,0.0026747717056423426,15.00986099243164,0.1103113666176796,,25.676055908203125,0.0006545554738084113,1.8943195343017578,1.996888518333435,7.31173849105835,1.0574349164962769,54.72077560424805,180.39303588867188,1.3819530010223389,1890.671142578125,76.70433044433594,182.49856567382812,1.1542561054229736,251.92787170410156,25.923643112182617,148.7677001953125,2.4824416637420654,5245.73046875,1.7888638973236084,2.422227382659912,0.876520037651062,2.7598490715026855,4060476.364576156
2500,0.0020787313114851713,14.694591522216797,0.10276367515325546,,26.848674774169922,0.0005001861549145554,1.8944538831710815,1.996896743774414,7.312459945678711,1.0573554039001465,50.70418167114258,179.81497192382812,1.4397014379501343,2509.213134765625,76.63247680664062,182.4790802001953,1.15589439868927,240.97706604003906,26.131282806396484,145.39968872070312,2.5892484188079834,1660.9110107421875,1.8184040784835815,2.467724561691284,0.9160215854644775,2.574036121368408,4617995.526490592
3000,0.0015607060631737113,14.339921951293945,0.09532218426465988,,28.07782745361328,0.00034584755736434975,1.894677996635437,1.996910810470581,7.312774658203125,1.0572230815887451,47.95392990112305,179.36692810058594,1.4835036993026733,3505.365478515625,76.62049102783203,182.4635009765625,1.1571282148361206,234.54669189453125,26.370595932006836,141.437255859375,2.705599784851074,922.606689453125,1.8528642654418945,2.5172119140625,0.9614059925079346,2.394624710083008,5224475.188855727
3500,0.0013233729405328631,14.071613311767578,0.08985847234725952,,28.783531188964844,0.0002066474184262493,1.8948888778686523,1.996923804283142,7.313014030456543,1.0570985078811646,45.73622131347656,178.9659881591797,1.5216333866119385,1517.704345703125,76.66847229003906,182.4559326171875,1.1575303077697754,250.41818237304688,26.565641403198242,137.316162109375,2.807745933532715,1355.703857421875,1.8818044662475586,2.5636513233184814,0.9966301918029785,2.24141001701355,5767009.083270941
4000,0.0012870118953287601,13.976726531982422,0.08792189508676529,,28.904325485229492,9.621161756391294e-05,1.8949750661849976,1.9969290494918823,7.3133368492126465,1.0570476055145264,44.43758773803711,178.69252014160156,1.5456217527389526,1151.823974609375,76.66741943359375,182.45401000976562,1.1578716039657593,258.02734375,26.632619857788086,134.66883850097656,2.8605217933654785,2071.861572265625,1.897396445274353,2.5886330604553223,1.0091001987457275,2.1646265983581543,6044755.4721910115
4500,0.0012731549795717,13.941601753234863,0.08723241090774536,,28.951234817504883,2.535038041721489e-05,1.8950130939483643,1.9969314336776733,7.313510417938232,1.0570250749588013,43.83891677856445,178.56338500976562,1.557096242904663,1167.6014404296875,76.65956115722656,182.45367431640625,1.1580623388290405,257.57861328125,26.63854217529297,133.51695251464844,2.883028030395508,2648.802490234375,1.903771996498108,2.598973512649536,1.0138626098632812,2.1338279247283936,6167671.493050362
4999,0.00127062585670501,13.935131072998047,0.0871051475405693,,28.959827423095703,1e-06,1.8950212001800537,1.996932029724121,7.313543319702148,1.0570204257965088,43.72063446044922,178.53732299804688,1.55939519405365,1154.93896484375,76.6550521850586,182.4533233642578,1.1581193208694458,257.3164367675781,26.638994216918945,133.29869079589844,2.887295722961426,2742.07275390625,1.9049426317214966,2.600865125656128,1.014756441116333,2.1282544136047363,6191707.094907351
