epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,9.199663162231445,0.02129996381700039,,9.408426284790039,0.0
500,20.279911041259766,0.3826786279678345,,24.836042404174805,0.0
1000,20.133869171142578,0.38014090061187744,,24.97812271118164,0.0
1500,20.879018783569336,0.41457095742225647,,25.763431549072266,0.0
2000,19.9925479888916,0.37896600365638733,,24.368059158325195,0.0
2500,21.10687255859375,0.432480126619339,,25.470369338989258,0.0
3000,20.08824348449707,0.37638378143310547,,24.992206573486328,0.0
3500,20.64548110961914,0.413568377494812,,26.306058883666992,0.0
4000,21.366130828857422,0.46312975883483887,,29.54347801208496,0.0
4500,21.920835494995117,0.49192574620246887,,33.59146499633789,0.0
4999,21.733253479003906,0.4786408841609955,,36.902992248535156,0.0
