epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,9.593360900878906,0.3590947091579437,,9.871161460876465,0.0
500,14.082751274108887,0.42437756061553955,,14.913162231445312,0.0
1000,15.529828071594238,0.43979963660240173,,16.753080368041992,0.0
1500,16.344894409179688,0.45490923523902893,,17.83804702758789,0.0
2000,16.933094024658203,0.46612492203712463,,18.716808319091797,0.0
2500,17.35353660583496,0.47425708174705505,,19.388004302978516,0.0
3000,17.745548248291016,0.48324164748191833,,20.020675659179688,0.0
3500,18.020933151245117,0.48938190937042236,,20.507099151611328,0.0
4000,18.20522117614746,0.4944973886013031,,20.836305618286133,0.0
4500,18.287841796875,0.49635568261146545,,20.991085052490234,0.0
4999,18.30236053466797,0.496771901845932,,21.018112182617188,0.0
