epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,13.50623893737793,0.3604316711425781,,13.934206008911133,0.0
500,20.534345626831055,0.4626963436603546,,23.320514678955078,0.0
1000,21.116962432861328,0.46677055954933167,,24.54062271118164,0.0
1500,21.44464874267578,0.47355470061302185,,25.28732681274414,0.0
2000,20.560283660888672,0.4624229669570923,,23.37018585205078,0.0
2500,21.040340423583984,0.4667138159275055,,24.344852447509766,0.0
3000,21.270435333251953,0.4696902334690094,,24.854820251464844,0.0
3500,21.434974670410156,0.47167515754699707,,25.247623443603516,0.0
4000,21.529130935668945,0.4731714427471161,,25.48015594482422,0.0
4500,21.567819595336914,0.47378459572792053,,25.578527450561523,0.0
4999,21.57476043701172,0.4739004671573639,,25.596647262573242,0.0
