epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,6.758445739746094,0.015886468812823296,,6.808599948883057,0.0
500,23.416109085083008,0.5793452858924866,,25.894243240356445,0.0
1000,21.645896911621094,0.532463788986206,,25.076553344726562,0.0
1500,22.83086395263672,0.5756957530975342,,27.701019287109375,0.0
2000,23.514739990234375,0.5972627997398376,,29.632272720336914,0.0
2500,24.411203384399414,0.622563362121582,,31.197647094726562,0.0
3000,24.642057418823242,0.6193781495094299,,34.622352600097656,0.0
3500,24.605510711669922,0.6084805130958557,,37.23849868774414,0.0
4000,24.42502784729004,0.5843326449394226,,38.93570327758789,0.0
4500,24.27786636352539,0.5670053958892822,,39.48670959472656,0.0
4999,24.24554443359375,0.5633993744850159,,39.5791015625,0.0
