epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,9.484074592590332,0.024722760543227196,,9.532248497009277,0.0
500,25.340843200683594,0.7605687975883484,,28.941648483276367,0.0
1000,26.783935546875,0.8033773303031921,,31.656688690185547,0.0
1500,28.17496109008789,0.819536030292511,,31.852203369140625,0.0
2000,28.94322967529297,0.8313255310058594,,36.602630615234375,0.0
2500,28.738563537597656,0.8342631459236145,,39.14515686035156,0.0
3000,29.080333709716797,0.835730254650116,,42.19367980957031,0.0
3500,29.176895141601562,0.8315966129302979,,44.564781188964844,0.0
4000,29.099796295166016,0.8230080008506775,,45.970123291015625,0.0
4500,29.044029235839844,0.8168656229972839,,46.463417053222656,0.0
4999,29.02863311767578,0.8151991367340088,,46.56536865234375,0.0
