Epoch,stable_rank_layer_0,effective_rank_layer_0,spectral_norm_layer_0,condition_number_layer_0,stable_rank_layer_1,effective_rank_layer_1,spectral_norm_layer_1,condition_number_layer_1,stable_rank_layer_2,effective_rank_layer_2,spectral_norm_layer_2,condition_number_layer_2,stable_rank_layer_3,effective_rank_layer_3,spectral_norm_layer_3,condition_number_layer_3,stable_rank_layer_4,effective_rank_layer_4,spectral_norm_layer_4,condition_number_layer_4,end_to_end_bound
0,1.8606014251708984,1.9943894147872925,5.160683631896973,1.0779508352279663,69.23245239257812,174.1232452392578,0.0816066637635231,5313.810546875,6.137239456176758,120.63166809082031,0.2770964205265045,2631.2685546875,5.633318901062012,114.69891357421875,0.2854752242565155,10993.3076171875,2.106616973876953,2.8738346099853516,0.04820532724261284,1.3689337968826294,inf
500,1.8604940176010132,1.994380235671997,5.154839992523193,1.078018069267273,14.184530258178711,148.17430114746094,0.35816195607185364,12081.4833984375,1.5657539367675781,11.444465637207031,1.5203372240066528,8011.16357421875,1.8653457164764404,15.836285591125488,1.1022855043411255,27581.79296875,1.215057373046875,1.7986689805984497,0.19566963613033295,3.3385977745056152,inf
1000,1.86055588722229,1.9943854808807373,5.154813766479492,1.0779794454574585,14.334892272949219,149.02984619140625,0.35749635100364685,3419.215576171875,1.6407190561294556,13.497841835021973,1.453426480293274,49268.08984375,1.979495644569397,18.87622833251953,1.0689066648483276,549028.5625,1.258222222328186,1.9123082160949707,0.1979673057794571,2.968470335006714,inf
1500,1.8605393171310425,1.9943840503692627,5.154780387878418,1.0779896974563599,14.453617095947266,149.51177978515625,0.35691553354263306,3651.28662109375,1.693213939666748,14.999868392944336,1.4108599424362183,21234.25390625,2.0858819484710693,21.752368927001953,1.0397613048553467,23935.5859375,1.2830312252044678,1.9732234477996826,0.19983159005641937,2.786848306655884,inf
2000,1.8605597019195557,1.9943857192993164,5.154723167419434,1.0779770612716675,14.512699127197266,149.75894165039062,0.35637399554252625,2319.673095703125,1.722715139389038,15.852071762084961,1.3894294500350952,60742.41015625,2.160269021987915,23.81761932373047,1.0265581607818604,10720.5947265625,1.2873749732971191,1.9838581085205078,0.2030223160982132,2.744419813156128,inf
2500,1.860559105873108,1.9943857192993164,5.154740810394287,1.0779774188995361,14.527433395385742,149.8568115234375,0.35635605454444885,2321.03662109375,1.73764169216156,16.289222717285156,1.3790645599365234,13161.15625,2.206517457962036,25.139368057250977,1.023155689239502,22228.955078125,1.2890352010726929,1.9882254600524902,0.20651571452617645,2.711012601852417,inf
3000,1.8605668544769287,1.9943865537643433,5.154702186584473,1.0779725313186646,14.547781944274902,149.95223999023438,0.3564620912075043,4776.470703125,1.7425744533538818,16.440380096435547,1.3781849145889282,10009.8564453125,2.2381765842437744,26.084009170532227,1.0290614366531372,16617.6484375,1.2862037420272827,1.9815431833267212,0.21273794770240784,2.730583667755127,inf
3500,1.8605695962905884,1.9943866729736328,5.154702186584473,1.0779707431793213,14.558347702026367,150.0095977783203,0.356295108795166,2458.41943359375,1.7427325248718262,16.450613021850586,1.38083016872406,4670.88671875,2.2561891078948975,26.679269790649414,1.0365222692489624,66190.0,1.284029245376587,1.9757301807403564,0.21830540895462036,2.7750322818756104,inf
4000,1.8605635166168213,1.9943861961364746,5.154713153839111,1.077974557876587,14.565643310546875,150.04965209960938,0.35630741715431213,1571.7652587890625,1.7408055067062378,16.399700164794922,1.3843379020690918,9102.6513671875,2.26861310005188,27.10538673400879,1.0437408685684204,19162.462890625,1.2820695638656616,1.9699115753173828,0.22343502938747406,2.8289670944213867,inf
4500,1.8605600595474243,1.9943859577178955,5.154710292816162,1.0779768228530884,14.567988395690918,150.06295776367188,0.35630002617836,1750.08154296875,1.7398313283920288,16.37359619140625,1.3858271837234497,17640.314453125,2.272045373916626,27.23154067993164,1.0467326641082764,27016.947265625,1.2803794145584106,1.9654935598373413,0.22548240423202515,2.8518412113189697,inf
4999,1.8605595827102661,1.9943857192993164,5.154709339141846,1.0779770612716675,14.568918228149414,150.06619262695312,0.3562909960746765,1761.779296875,1.7396938800811768,16.370012283325195,1.386054277420044,20585.31640625,2.2726025581359863,27.25199317932129,1.0472649335861206,23998.4921875,1.280069351196289,1.9646869897842407,0.22583448886871338,2.855821132659912,inf
