epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,4.36135196685791,0.16086429357528687,,4.386353015899658,0.0
500,23.92208480834961,0.5540836453437805,,27.004291534423828,0.0
1000,24.14606475830078,0.5644859671592712,,27.48887062072754,0.0
1500,24.01322364807129,0.5647323727607727,,27.21483039855957,0.0
2000,23.956222534179688,0.5616276860237122,,27.241195678710938,0.0
2500,23.954490661621094,0.5610643029212952,,26.62070083618164,0.0
3000,23.762195587158203,0.5507048964500427,,26.297510147094727,0.0
3500,24.107667922973633,0.5717563629150391,,27.521467208862305,0.0
4000,25.849166870117188,0.6585363149642944,,31.062955856323242,0.0
4500,26.052108764648438,0.6743638515472412,,34.15522766113281,0.0
4999,26.33591079711914,0.677830696105957,,37.92710876464844,0.0
