Epoch,stable_rank_layer_0,effective_rank_layer_0,spectral_norm_layer_0,condition_number_layer_0,stable_rank_layer_1,effective_rank_layer_1,spectral_norm_layer_1,condition_number_layer_1,stable_rank_layer_2,effective_rank_layer_2,spectral_norm_layer_2,condition_number_layer_2,stable_rank_layer_3,effective_rank_layer_3,spectral_norm_layer_3,condition_number_layer_3,stable_rank_layer_4,effective_rank_layer_4,spectral_norm_layer_4,condition_number_layer_4,end_to_end_bound
0,1.868061900138855,1.9950138330459595,5.1781005859375,1.0733087062835693,76.5273208618164,182.27593994140625,0.0702078565955162,272.5066223144531,77.45779418945312,182.579345703125,0.06974485516548157,753.7357177734375,77.5102767944336,181.55751037597656,0.06928934156894684,1539.209228515625,1.0031992197036743,1.0240061283111572,0.9035926461219788,25.5321102142334,4063.9416260733005
500,1.892029047012329,1.9967445135116577,6.327394008636475,1.0587916374206543,54.42749786376953,162.67587280273438,0.3862130343914032,1575.6846923828125,27.57637596130371,157.34429931640625,0.6950464844703674,854.2627563476562,56.43403625488281,158.37570190429688,1.0214416980743408,24227.29296875,1.140887975692749,1.5566747188568115,0.3630060851573944,5.38443660736084,1612252.6904424792
1000,1.8924282789230347,1.996769666671753,6.327583312988281,1.058554768562317,59.17033767700195,166.36114501953125,0.3529021739959717,10562.4638671875,30.71674156188965,158.58396911621094,0.6427493691444397,2526.322021484375,60.22864532470703,165.09840393066406,1.09390127658844,40631.93359375,1.1801897287368774,1.6997581720352173,0.3628312349319458,3.693732738494873,1458332.7412717026
1500,1.8924452066421509,1.9967707395553589,6.3288350105285645,1.058544635772705,62.82450866699219,168.9931182861328,0.32571202516555786,1081.55126953125,34.69547653198242,159.32188415527344,0.5894878506660461,1417.9561767578125,63.975772857666016,168.96670532226562,1.1724140644073486,277327.1875,1.2022395133972168,1.7623268365859985,0.3477047383785248,3.491569757461548,1268130.7092710792
2000,1.8930476903915405,1.9968087673187256,6.328936576843262,1.058187484741211,65.9164047241211,170.1342010498047,0.3064979314804077,8411.9365234375,37.50821304321289,159.53094482421875,0.5528547763824463,4202.08251953125,67.19867706298828,171.21865844726562,1.2601102590560913,19110.486328125,1.223039984703064,1.8111968040466309,0.3350932002067566,3.5353007316589355,1159267.031841493
2500,1.8918993473052979,1.9967360496520996,6.334285736083984,1.058868646621704,66.86406707763672,170.02066040039062,0.29739221930503845,1782.517578125,40.79694747924805,159.38967895507812,0.5147998929023743,2691.8408203125,68.74234771728516,172.49984741210938,1.363257884979248,51030.63671875,1.2485496997833252,1.8807687759399414,0.3258041441440582,3.237321138381958,1102656.616299383
3000,1.8912800550460815,1.9966963529586792,6.338832855224609,1.0592364072799683,66.47859954833984,169.95533752441406,0.2947891354560852,674.7293090820312,43.54711151123047,157.5235595703125,0.4852519929409027,886.1353759765625,71.43614959716797,174.13394165039062,1.4471765756607056,36181.875,1.3021535873413086,2.0025463104248047,0.31008508801460266,2.9978623390197754,1041670.7576520052
3500,1.8934650421142578,1.9968351125717163,6.336155891418457,1.0579404830932617,65.85416412353516,169.16452026367188,0.29798460006713867,736.8674926757812,47.24580764770508,153.44268798828125,0.46505847573280334,4256.158203125,72.76632690429688,174.21607971191406,1.5333983898162842,50534.0703125,1.2931221723556519,1.9864617586135864,0.3086972236633301,2.9748520851135254,1064032.5890034752
4000,1.8915655612945557,1.9967145919799805,6.344960689544678,1.059066891670227,66.22885131835938,169.21649169921875,0.29975518584251404,9534.033203125,45.86619567871094,152.91314697265625,0.4815487265586853,9448.025390625,72.81236267089844,174.4753875732422,1.5951265096664429,59611.9609375,1.313657283782959,2.026923179626465,0.31867358088493347,2.95003604888916,1191837.4787656313
4500,1.8923735618591309,1.996766448020935,6.343695163726807,1.0585871934890747,66.93293762207031,169.94091796875,0.29444223642349243,1783.4927978515625,46.14318084716797,153.07151794433594,0.48735061287879944,805.0820922851562,72.6197509765625,174.37625122070312,1.6257257461547852,63210.37890625,1.3689286708831787,2.125206708908081,0.3253905773162842,2.861548900604248,1232753.235664892
4999,1.8922770023345947,1.9967601299285889,6.3446269035339355,1.0586445331573486,67.17705535888672,170.4309844970703,0.2935686707496643,1449.2977294921875,46.32305145263672,152.9996337890625,0.49038806557655334,384.94622802734375,73.35987854003906,174.25962829589844,1.6193846464157104,68533.390625,1.3925808668136597,2.1599678993225098,0.33289504051208496,2.849754571914673,1260529.4450380642
