epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,4.341768741607666,0.30151796340942383,,4.421477794647217,0.0
500,18.674774169921875,0.3505026400089264,,21.87875747680664,0.0
1000,19.42990493774414,0.4182288944721222,,23.417150497436523,0.0
1500,20.000131607055664,0.4613748788833618,,25.055429458618164,0.0
2000,20.436817169189453,0.4910810887813568,,26.34981918334961,0.0
2500,20.696670532226562,0.5033196806907654,,28.370893478393555,0.0
3000,20.863035202026367,0.5047554969787598,,30.497665405273438,0.0
3500,20.856536865234375,0.4882400929927826,,32.5059814453125,0.0
4000,20.846033096313477,0.46878787875175476,,35.6322021484375,0.0
4500,20.7491397857666,0.44330644607543945,,40.372276306152344,0.0
4999,20.704227447509766,0.4334350526332855,,41.89667510986328,0.0
