epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,6.2624592781066895,0.09910454601049423,,6.311362266540527,0.0
500,12.221531867980957,0.3509496748447418,,12.421561241149902,0.0
1000,12.222977638244629,0.356465607881546,,12.423100471496582,0.0
1500,12.223673820495605,0.3586229085922241,,12.425118446350098,0.0
2000,12.224279403686523,0.36060798168182373,,12.424759864807129,0.0
2500,12.224721908569336,0.3623100817203522,,12.426040649414062,0.0
3000,12.225173950195312,0.3643186092376709,,12.426377296447754,0.0
3500,12.2259521484375,0.36694249510765076,,12.42688274383545,0.0
4000,12.226425170898438,0.36864590644836426,,12.426841735839844,0.0
4500,12.226895332336426,0.3703523874282837,,12.427846908569336,0.0
4999,12.227011680603027,0.37084445357322693,,12.433809280395508,0.0
