epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,5.828653335571289,0.0162868183106184,,5.859535217285156,0.0
500,26.45398712158203,0.7664543986320496,,29.644372940063477,0.0
1000,26.522884368896484,0.7876636981964111,,30.105377197265625,0.0
1500,26.849498748779297,0.8221817016601562,,31.0343074798584,0.0
2000,26.40826416015625,0.8234788775444031,,31.433433532714844,0.0
2500,11.970420837402344,0.7065262794494629,,12.06637954711914,0.0
3000,11.992250442504883,0.7067486643791199,,12.088876724243164,0.0
3500,11.974050521850586,0.7070736885070801,,12.070091247558594,0.0
4000,12.060941696166992,0.6825904846191406,,12.158690452575684,0.0
4500,11.974559783935547,0.707127571105957,,12.070723533630371,0.0
4999,15.431999206542969,0.5318598747253418,,15.720630645751953,0.0
