epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,4.164334297180176,0.30080604553222656,,4.240696907043457,0.0
500,18.067195892333984,0.34100857377052307,,20.611783981323242,0.0
1000,19.348636627197266,0.4322396218776703,,23.134658813476562,0.0
1500,19.65937042236328,0.4619031846523285,,23.673906326293945,0.0
2000,20.312345504760742,0.4997524321079254,,25.698307037353516,0.0
2500,20.56684112548828,0.5137425065040588,,26.961864471435547,0.0
3000,20.7199649810791,0.5065351128578186,,29.105188369750977,0.0
3500,20.809640884399414,0.48322272300720215,,32.115631103515625,0.0
4000,20.572622299194336,0.43370506167411804,,35.22591018676758,0.0
4500,20.472976684570312,0.4174998998641968,,36.756919860839844,0.0
4999,20.428390502929688,0.4071289300918579,,40.50953674316406,0.0
