epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,5.9831719398498535,0.014099025167524815,,6.077077388763428,0.0
500,19.262683868408203,0.4801715910434723,,22.045976638793945,0.0
1000,18.593477249145508,0.4724503457546234,,20.874980926513672,0.0
1500,19.843313217163086,0.5394609570503235,,22.33973503112793,0.0
2000,20.125200271606445,0.562771737575531,,24.927751541137695,0.0
2500,21.65700912475586,0.6285750269889832,,26.541397094726562,0.0
3000,21.106647491455078,0.6013210415840149,,30.818235397338867,0.0
3500,22.044286727905273,0.6208686232566833,,36.23936462402344,0.0
4000,21.749858856201172,0.592572033405304,,38.909996032714844,0.0
4500,21.575237274169922,0.5735638737678528,,39.67779541015625,0.0
4999,21.534502029418945,0.5692164301872253,,39.80275344848633,0.0
