epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,auto_cos_inc/current_rank,auto_cos_inc/current_target_rank,auto_cos_inc/rank_floor,auto_cos_inc/rank_start,auto_cos_inc/rank_end,auto_cos_inc/rank_warmup_steps,auto_cos_inc/auto_rank_start_final,auto_cos_inc/current_method,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.37751615047454834,10.23476505279541,0.28681811690330505,,10.491318702697754,0.002999999704010574,0.02999999703921747,200,250,100,200,250,5000,,cosine_inc_closed_form,1.8836807012557983,1.9961880445480347,7.337993621826172,1.0637812614440918,77.87869262695312,182.55218505859375,1.1332755088806152,1130.4493408203125,76.518310546875,182.20675659179688,1.1451771259307861,3964.87548828125,75.48046112060547,181.2818145751953,1.1518038511276245,602.7340698242188,1.8430719375610352,2.7321183681488037,0.9161193370819092,1.6067382097244263,10.048843311626783
500,0.020665787160396576,15.83930492401123,0.3484621047973633,,16.851245880126953,0.0029263178201258035,0.02926295708101175,201,250,100,200,250,5000,,cosine_inc_closed_form,1.4012346267700195,1.8200160264968872,14.404032707214355,1.5787043571472168,75.47744750976562,177.5488739013672,1.6593000888824463,314.95794677734375,67.63365936279297,172.3339385986328,1.6728712320327759,482.9880676269531,63.12810134887695,171.4241943359375,1.5448546409606934,914.3822631835938,1.0783861875534058,1.364119291305542,4.460416316986084,5.343786239624023,275.5082231319788
1000,0.01849854364991188,16.189990997314453,0.3527367413043976,,17.297866821289062,0.0027130669537502256,0.027129808451334846,205,250,100,200,250,5000,,cosine_inc_closed_form,1.5045324563980103,1.8924973011016846,18.4893741607666,1.4078468084335327,71.17118072509766,163.32470703125,2.391386032104492,447.719482421875,63.84158706665039,155.20538330078125,2.373765230178833,1404.229736328125,49.008827209472656,144.8955535888672,2.169822931289673,11906.7587890625,1.0363376140594482,1.192461609840393,6.095698833465576,7.860270023345947,1388.217325161237
1500,0.016332285478711128,16.638357162475586,0.3608345687389374,,17.884431838989258,0.002381121585490829,0.023809358600580043,210,250,100,200,250,5000,,cosine_inc_closed_form,1.5221359729766846,1.902224063873291,21.737079620361328,1.3839111328125,65.63746643066406,153.0381622314453,3.040083885192871,4871.60107421875,60.343833923339844,148.4326934814453,2.9810585975646973,2316.85791015625,45.34443283081055,132.48251342773438,2.6475536823272705,24048.083984375,1.0222649574279785,1.1273459196090698,7.6279296875,10.013553619384766,3978.402619611183
2000,0.01923144795000553,16.071889877319336,0.35336408019065857,,17.1463565826416,0.0019629748407922155,0.01962663629507368,217,250,100,200,250,5000,,cosine_inc_closed_form,1.5469063520431519,1.9148046970367432,23.2916259765625,1.3522080183029175,64.94558715820312,151.77105712890625,3.2323455810546875,1239.7784423828125,60.39509582519531,148.0437774658203,3.1478402614593506,1111.5736083984375,43.50658416748047,132.70584106445312,2.8400685787200928,1803.2730712890625,1.0160377025604248,1.0964304208755493,9.574645042419434,11.502005577087402,6444.389616751239
2500,0.017407437786459923,16.41623878479004,0.35767486691474915,,17.593788146972656,0.0014995578364251723,0.014991075536818636,225,250,100,200,250,5000,,cosine_inc_closed_form,1.5489990711212158,1.9158109426498413,23.36713409423828,1.3496283292770386,62.04551696777344,150.08242797851562,3.6525866985321045,613.070068359375,60.17696762084961,147.0211944580078,3.479224681854248,1185.74609375,39.53418731689453,128.03456115722656,3.2375307083129883,12857.478515625,1.0147229433059692,1.089640736579895,10.045705795288086,12.049793243408203,9657.90237363697
3000,0.016113929450511932,16.667827606201172,0.3616773188114166,,17.928016662597656,0.0010362330575932738,0.010356437310683876,233,250,100,200,250,5000,,cosine_inc_closed_form,1.5509144067764282,1.916724443435669,23.438488006591797,1.3472801446914673,60.226661682128906,148.5525665283203,3.9928078651428223,1341.6849365234375,59.058414459228516,145.15896606445312,3.789137840270996,1337.1268310546875,37.410396575927734,123.3973617553711,3.568135976791382,11347.6982421875,1.0129414796829224,1.0802925825119019,10.689082145690918,12.83515739440918,13524.78032772297
3500,0.015175703912973404,16.861026763916016,0.3649478852748871,,18.189712524414062,0.000618353961822141,0.00617639229766675,240,250,100,200,250,5000,,cosine_inc_closed_form,1.552160620689392,1.917314887046814,23.509817123413086,1.3457590341567993,59.95856857299805,147.4875030517578,4.1885552406311035,1659.8331298828125,58.692684173583984,143.7380828857422,3.993645668029785,13223.771484375,36.5909423828125,120.21810150146484,3.7859644889831543,2004.2886962890625,1.0191802978515625,1.1099246740341187,11.678447723388672,14.02267074584961,17387.80197363935
4000,0.014585942029953003,16.984336853027344,0.3670516014099121,,18.359901428222656,0.0002868254665407142,0.0028601124277275675,245,250,100,200,250,5000,,cosine_inc_closed_form,1.553015947341919,1.9177184104919434,23.567485809326172,1.3447178602218628,59.84646224975586,146.82089233398438,4.295162677764893,3383.52587890625,58.495540618896484,142.91128540039062,4.109738826751709,3689.716064453125,36.15019989013672,118.4970474243164,3.917149305343628,1421.5379638671875,1.0198171138763428,1.111860990524292,12.621661186218262,15.178654670715332,20568.079302413156
4500,0.01432652585208416,17.041030883789062,0.3680554926395416,,18.43876075744629,7.409989076198911e-05,0.00073221828041645,249,250,100,200,250,5000,,cosine_inc_closed_form,1.5532848834991455,1.9178452491760254,23.597553253173828,1.3443909883499146,59.757198333740234,146.5500030517578,4.3391900062561035,3142.723388671875,58.37556457519531,142.58407592773438,4.158961772918701,2842.6796875,36.06546401977539,117.86314392089844,3.966738700866699,1357.875732421875,1.019097924232483,1.1082195043563843,13.074163436889648,15.746808052062988,22085.542626270446
4999,0.014280814677476883,17.050817489624023,0.36823105812072754,,18.45247459411621,1e-06,1e-06,250,250,100,200,250,5000,,cosine_inc_closed_form,1.553337812423706,1.917870283126831,23.603410720825195,1.3443267345428467,59.7387580871582,146.51072692871094,4.346336364746094,3082.22509765625,58.38111114501953,142.53846740722656,4.165754318237305,2655.239501953125,36.06000900268555,117.77229309082031,3.9741976261138916,1321.02783203125,1.0189672708511353,1.1075634956359863,13.15137004852295,15.844779014587402,22336.35008460621
