epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,13.201255798339844,0.2543744146823883,,13.378894805908203,0.0
500,19.824745178222656,0.3794003427028656,,20.706809997558594,0.0
1000,20.798837661743164,0.3840239346027374,,21.927053451538086,0.0
1500,21.447763442993164,0.4026974141597748,,22.82897186279297,0.0
2000,21.81232452392578,0.41081514954566956,,23.340118408203125,0.0
2500,22.075185775756836,0.41807159781455994,,23.697551727294922,0.0
3000,22.261993408203125,0.4250999689102173,,23.99867820739746,0.0
3500,22.44873046875,0.4308048486709595,,24.275941848754883,0.0
4000,22.55233383178711,0.43446826934814453,,24.434995651245117,0.0
4500,22.60758399963379,0.43642544746398926,,24.521617889404297,0.0
4999,22.617557525634766,0.4368147850036621,,24.537715911865234,0.0
