epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,9.237525939941406,0.3035653531551361,,9.333401679992676,0.0
500,12.222004890441895,0.35315728187561035,,12.422219276428223,0.0
1000,12.222850799560547,0.3550977408885956,,12.423257827758789,0.0
1500,12.22323226928711,0.35689201951026917,,12.424215316772461,0.0
2000,12.224379539489746,0.36079704761505127,,12.424817085266113,0.0
2500,12.225080490112305,0.36346128582954407,,12.425941467285156,0.0
3000,12.22542667388916,0.3646036386489868,,12.425994873046875,0.0
3500,12.225969314575195,0.36681047081947327,,12.426307678222656,0.0
4000,12.226510047912598,0.36896005272865295,,12.427389144897461,0.0
4500,12.226873397827148,0.37031909823417664,,12.427801132202148,0.0
4999,12.224334716796875,0.3616710901260376,,12.56462574005127,0.0
