Epoch,stable_rank_layer_0,effective_rank_layer_0,spectral_norm_layer_0,condition_number_layer_0,stable_rank_layer_1,effective_rank_layer_1,spectral_norm_layer_1,condition_number_layer_1,stable_rank_layer_2,effective_rank_layer_2,spectral_norm_layer_2,condition_number_layer_2,stable_rank_layer_3,effective_rank_layer_3,spectral_norm_layer_3,condition_number_layer_3,stable_rank_layer_4,effective_rank_layer_4,spectral_norm_layer_4,condition_number_layer_4,end_to_end_bound
0,1.8766460418701172,1.9956809282302856,7.329784393310547,1.0680408477783203,77.89412689208984,182.55810546875,1.1331720352172852,950.0609130859375,76.52029418945312,182.2058868408203,1.1451467275619507,146391.078125,75.47417449951172,181.28656005859375,1.152275562286377,711.455810546875,1.7404346466064453,2.656052589416504,0.8530828356742859,1.6533056497573853,1495945.3308858646
500,1.8889540433883667,1.9965451955795288,8.077303886413574,1.0606213808059692,76.84425354003906,182.0070343017578,1.1594164371490479,627.5017700195312,76.32335662841797,181.81698608398438,1.142020583152771,5544.22900390625,55.09113311767578,168.35980224609375,1.1849408149719238,5695.4365234375,1.3540425300598145,1.8908377885818481,0.6625440120697021,6.625314712524414,1343418.05802381
1000,1.888872504234314,1.9965397119522095,8.149442672729492,1.0606698989868164,76.96058654785156,181.8909454345703,1.164322018623352,1084.827392578125,76.51422882080078,181.47459411621094,1.152301549911499,620.5023803710938,52.55302429199219,167.17967224121094,1.2985732555389404,3595.23681640625,1.3697878122329712,2.1451728343963623,0.9310467839241028,2.648001194000244,2115071.7604876165
1500,1.888901948928833,1.9965417385101318,8.148290634155273,1.0606523752212524,77.27799987792969,181.85946655273438,1.1639355421066284,4387.04736328125,76.99824523925781,181.20782470703125,1.159039855003357,647.876953125,52.68575668334961,165.96934509277344,1.4084662199020386,503.69427490234375,1.2941762208938599,1.9910730123519897,1.1561336517333984,2.927302598953247,2863968.728981425
1999,1.888960599899292,1.9965455532073975,8.147892951965332,1.0606173276901245,77.26118469238281,181.8739471435547,1.1650878190994263,2476.2470703125,76.44487762451172,181.13845825195312,1.1667953729629517,514.4932861328125,52.66273498535156,165.5583953857422,1.4392985105514526,342.14599609375,1.2807601690292358,1.9603705406188965,1.2021979093551636,2.9969239234924316,3066517.881874425
