epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,auto_cos_inc/current_rank,auto_cos_inc/current_target_rank,auto_cos_inc/rank_floor,auto_cos_inc/rank_start,auto_cos_inc/rank_end,auto_cos_inc/rank_warmup_steps,auto_cos_inc/auto_rank_start_final,auto_cos_inc/current_method,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.43268537521362305,6.188687801361084,0.11140879988670349,,6.285294532775879,0.002999999704010574,0.02999999703921747,200,250,100,200,250,5000,,cosine_inc_closed_form,1.8454177379608154,1.9929873943328857,5.205366611480713,1.087587833404541,76.32125091552734,182.10321044921875,0.07029261440038681,453.9518127441406,77.139892578125,182.44888305664062,0.0699494481086731,487.6574401855469,77.87005615234375,181.24014282226562,0.06909296661615372,1481.4825439453125,1.003196120262146,1.0239859819412231,0.9033270478248596,25.50893783569336,inf
500,0.04336406663060188,13.116199493408203,0.31604817509651184,,13.627166748046875,0.0029263178201258035,0.02926295708101175,201,250,100,200,250,5000,,cosine_inc_closed_form,1.8537999391555786,1.9937834739685059,7.28291130065918,1.0822359323501587,82.84368896484375,186.91229248046875,0.602314293384552,482.6282043457031,69.1316146850586,194.69602966308594,0.8145540952682495,1806.5169677734375,67.599609375,189.95751953125,0.9923614263534546,6777.73095703125,1.0000132322311401,1.0001680850982666,0.43197035789489746,603.3644409179688,inf
1000,0.04335780069231987,13.119123458862305,0.32398200035095215,,13.631181716918945,0.0027130669537502256,0.027129808451334846,205,250,100,200,250,5000,,cosine_inc_closed_form,1.908046841621399,1.9976780414581299,11.788971900939941,1.0494115352630615,77.11355590820312,183.85836791992188,0.7892000675201416,4650.91455078125,74.62178802490234,187.2675323486328,0.9249892830848694,847.623046875,71.315673828125,186.3909149169922,1.0883264541625977,3143.74658203125,1.0000079870224,1.000105381011963,0.47628140449523926,819.8767700195312,inf
1500,0.043338846415281296,13.120145797729492,0.3249002695083618,,13.631200790405273,0.002381121585490829,0.023809358600580043,210,250,100,200,250,5000,,cosine_inc_closed_form,1.870086908340454,1.995176076889038,19.079824447631836,1.0720590353012085,77.5123519897461,182.71896362304688,0.9031162858009338,2532.094970703125,73.80473327636719,184.80059814453125,1.036811351776123,416.50311279296875,73.36856842041016,184.47247314453125,1.1706739664077759,8362.39453125,1.0000057220458984,1.0000773668289185,0.4857664406299591,972.210693359375,inf
2000,0.04334401339292526,13.119982719421387,0.3255504369735718,,13.630985260009766,0.0019629748407922155,0.01962663629507368,217,250,100,200,250,5000,,cosine_inc_closed_form,1.712636113166809,1.971911907196045,24.151338577270508,1.184584617614746,77.08812713623047,182.23898315429688,0.9842389822006226,762.0563354492188,77.4154281616211,184.48382568359375,1.08332097530365,2690.615966796875,74.47866821289062,183.5699005126953,1.2292094230651855,21273.2265625,1.0000054836273193,1.000074028968811,0.4894997179508209,1087.6746826171875,inf
2500,0.043324533849954605,13.121053695678711,0.3281763195991516,,13.632546424865723,0.0014995578364251723,0.014991075536818636,225,250,100,200,250,5000,,cosine_inc_closed_form,1.6664570569992065,1.9600716829299927,26.74175262451172,1.2249375581741333,78.37591552734375,181.5899658203125,1.0239975452423096,1199.73876953125,75.61116027832031,184.24330139160156,1.1410331726074219,573.98974609375,75.05632019042969,183.3912353515625,1.2657089233398438,7516.98388671875,1.000004529953003,1.0000613927841187,0.4943583309650421,1312.6844482421875,inf
3000,0.04330956190824509,13.121809005737305,0.33018171787261963,,13.633052825927734,0.0010362330575932738,0.010356437310683876,233,250,100,200,250,5000,,cosine_inc_closed_form,1.7054736614227295,1.9702500104904175,27.305932998657227,1.1905826330184937,78.73555755615234,181.53585815429688,1.0489428043365479,1457.1612548828125,77.3050537109375,183.8064727783203,1.1533783674240112,369.5857849121094,76.3777084350586,183.1689910888672,1.2774741649627686,9356.658203125,1.0000035762786865,1.0000495910644531,0.5019212365150452,1423.580322265625,inf
3500,0.04330530762672424,13.122932434082031,0.33295130729675293,,13.634209632873535,0.000618353961822141,0.00617639229766675,240,250,100,200,250,5000,,cosine_inc_closed_form,1.7216607332229614,1.9739196300506592,27.266511917114258,1.1771544218063354,78.34019470214844,181.3629913330078,1.0628845691680908,4163.25927734375,77.94023132324219,183.80068969726562,1.158690094947815,447.59039306640625,76.95916748046875,183.1199188232422,1.282997727394104,6665.3046875,1.0000028610229492,1.0000393390655518,0.5037839412689209,1715.695556640625,inf
4000,0.0432923287153244,13.12364387512207,0.33483561873435974,,13.635780334472656,0.0002868254665407142,0.0028601124277275675,245,250,100,200,250,5000,,cosine_inc_closed_form,1.7082223892211914,1.9708950519561768,27.35883140563965,1.188270092010498,78.24201202392578,181.27981567382812,1.0675218105316162,519.8235473632812,77.93465423583984,183.7968292236328,1.1617745161056519,211.70924377441406,76.4109115600586,183.18995666503906,1.2910476922988892,17764.41015625,1.000002145767212,1.000030517578125,0.5038244724273682,2063.632568359375,inf
4500,0.043290670961141586,13.124089241027832,0.3361774682998657,,13.636287689208984,7.409989076198911e-05,0.00073221828041645,249,250,100,200,250,5000,,cosine_inc_closed_form,1.7109408378601074,1.9715241193771362,27.301952362060547,1.185996174812317,77.97738647460938,181.273681640625,1.0699342489242554,702.34765625,77.8012466430664,183.7533721923828,1.1631298065185547,368.9502258300781,76.37886810302734,183.18141174316406,1.2918891906738281,7713.8251953125,1.0000011920928955,1.0000174045562744,0.5029755234718323,2744.794189453125,inf
4999,0.04322311654686928,13.124245643615723,0.3365830183029175,,13.64326286315918,1e-06,1e-06,250,250,100,200,250,5000,,cosine_inc_closed_form,1.7110960483551025,1.9715596437454224,27.29764175415039,1.1858665943145752,77.97003936767578,181.26806640625,1.0700150728225708,737.5201416015625,77.74937438964844,183.745849609375,1.163545846939087,364.4170837402344,76.36651611328125,183.1831512451172,1.2919925451278687,47190.62109375,1.0000008344650269,1.0000115633010864,0.5026524066925049,3740.007568359375,inf
