Epoch,stable_rank_layer_0,effective_rank_layer_0,spectral_norm_layer_0,condition_number_layer_0,stable_rank_layer_1,effective_rank_layer_1,spectral_norm_layer_1,condition_number_layer_1,stable_rank_layer_2,effective_rank_layer_2,spectral_norm_layer_2,condition_number_layer_2,stable_rank_layer_3,effective_rank_layer_3,spectral_norm_layer_3,condition_number_layer_3,stable_rank_layer_4,effective_rank_layer_4,spectral_norm_layer_4,condition_number_layer_4,end_to_end_bound
0,1.8489974737167358,1.993334174156189,5.168964385986328,1.0852925777435303,76.22834014892578,182.16696166992188,0.07039882242679596,1995.59130859375,77.14823913574219,182.4559326171875,0.06994936615228653,315.6213073730469,77.47237396240234,181.46099853515625,0.06927040219306946,1391.0751953125,1.0031960010528564,1.0239851474761963,0.9033970832824707,25.514663696289062,inf
500,1.769524097442627,1.9830594062805176,10.230996131896973,1.139958143234253,89.12920379638672,194.06039428710938,0.6316940188407898,3942.136474609375,96.3808822631836,207.25682067871094,0.712579071521759,175.18316650390625,89.807373046875,213.86123657226562,0.9897569417953491,78411.5,1.0001113414764404,1.0011317729949951,0.5059625506401062,863.4298095703125,inf
1000,1.8830313682556152,1.996142864227295,17.053909301757812,1.064172387123108,81.7378158569336,186.69325256347656,0.851970374584198,573.2252807617188,84.18074798583984,192.0137481689453,0.9286634922027588,991.5899658203125,88.1628646850586,199.08279418945312,1.1423629522323608,8600.4873046875,1.000043511390686,1.0004862546920776,0.5149834752082825,853.2059326171875,inf
1500,1.8623602390289307,1.9945404529571533,24.116512298583984,1.0768511295318604,79.42902374267578,185.05014038085938,0.9958840608596802,280.0970458984375,81.88795471191406,187.8846893310547,1.0604115724563599,3123.97607421875,84.29537200927734,193.50486755371094,1.275917410850525,3006.87890625,1.000034213066101,1.0003937482833862,0.5381368398666382,750.740478515625,inf
2000,1.9486594200134277,1.9993059635162354,26.906734466552734,1.0267030000686646,78.70669555664062,183.9864959716797,1.089997410774231,1345.2933349609375,79.92422485351562,185.91461181640625,1.1541118621826172,2570.150634765625,83.50233459472656,190.8556365966797,1.3501067161560059,9761.4697265625,1.0000231266021729,1.0002763271331787,0.5746673345565796,777.6243896484375,inf
2500,1.932525396347046,1.9987812042236328,28.867341995239258,1.0355466604232788,76.9845962524414,183.27383422851562,1.1545518636703491,459.54913330078125,79.41989135742188,185.15359497070312,1.2058062553405762,1485.29833984375,82.8478775024414,189.42872619628906,1.3978837728500366,16322.9580078125,1.00002121925354,1.0002549886703491,0.5619900226593018,776.4591064453125,inf
3000,1.9208892583847046,1.9983041286468506,29.968717575073242,1.042068600654602,78.85730743408203,183.076171875,1.168117642402649,1855.2867431640625,79.8207015991211,184.9115753173828,1.2277369499206543,511.14599609375,82.06871795654297,188.8423309326172,1.427329659461975,19315.384765625,1.000018835067749,1.0002284049987793,0.5525093078613281,828.973876953125,inf
3500,1.9294750690460205,1.9986640214920044,30.23931121826172,1.0372445583343506,78.69363403320312,183.11553955078125,1.1804715394973755,2580.96435546875,80.23130798339844,184.7598876953125,1.2347058057785034,472.420654296875,80.95321655273438,188.56195068359375,1.4470731019973755,26201.60546875,1.000016212463379,1.0001986026763916,0.5465486645698547,935.672119140625,inf
4000,1.9309322834014893,1.9987205266952515,30.338809967041016,1.0364322662353516,78.40443420410156,183.17266845703125,1.1859408617019653,1147.2679443359375,80.16039276123047,184.70034790039062,1.2382140159606934,2013.5445556640625,80.9554672241211,188.4593048095703,1.449945092201233,42833.1953125,1.0000137090682983,1.0001699924468994,0.5431904196739197,1140.52685546875,inf
4500,1.9290926456451416,1.998649001121521,30.342533111572266,1.0374579429626465,78.38933563232422,183.22280883789062,1.1867862939834595,55635.640625,80.14307403564453,184.69497680664062,1.2387664318084717,1990.8577880859375,80.6698989868164,188.46524047851562,1.4527579545974731,15146.455078125,1.0000107288360596,1.0001353025436401,0.5412018895149231,2005.21923828125,inf
4999,1.9285950660705566,1.9986293315887451,30.342235565185547,1.0377358198165894,78.35989379882812,183.21896362304688,1.1870474815368652,3530.733154296875,80.15251922607422,184.69154357910156,1.2386797666549683,1859.111083984375,80.67581939697266,188.4722442626953,1.452742099761963,33354.484375,1.0000097751617432,1.0001238584518433,0.5406076312065125,4533.4443359375,inf
