epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,8.427739143371582,0.31100401282310486,,8.470366477966309,0.0
500,11.962084770202637,0.600044310092926,,12.058721542358398,0.0
1000,11.969069480895996,0.6556675434112549,,12.063569068908691,0.0
1500,11.969346046447754,0.6572527885437012,,12.065757751464844,0.0
2000,11.97004508972168,0.6665874123573303,,12.065113067626953,0.0
2500,11.970585823059082,0.6722683906555176,,12.066221237182617,0.0
3000,11.971328735351562,0.6779010891914368,,12.066353797912598,0.0
3500,11.97227954864502,0.6884286999702454,,12.067488670349121,0.0
4000,11.973104476928711,0.6972188949584961,,12.069025993347168,0.0
4500,11.973808288574219,0.7047111392021179,,12.06964111328125,0.0
4999,11.974040031433105,0.706760823726654,,12.072010040283203,0.0
