epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,6.2624592781066895,0.09910454601049423,,6.311362266540527,0.0
500,12.221908569335938,0.35365691781044006,,12.423133850097656,0.0
1000,12.221613883972168,0.35247042775154114,,12.42284870147705,0.0
1500,12.22201919555664,0.35269641876220703,,12.422906875610352,0.0
2000,12.223372459411621,0.35761332511901855,,12.423589706420898,0.0
2500,12.223371505737305,0.3584972620010376,,12.423877716064453,0.0
3000,12.22256851196289,0.35529330372810364,,12.42363166809082,0.0
3500,12.221636772155762,0.35259902477264404,,12.422857284545898,0.0
4000,12.223390579223633,0.35821378231048584,,12.423746109008789,0.0
4500,12.224138259887695,0.36118844151496887,,12.424873352050781,0.0
4999,12.226134300231934,0.36759766936302185,,12.426852226257324,0.0
