epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,10.582752227783203,0.30648863315582275,,10.864561080932617,0.0
500,16.040714263916016,0.35999178886413574,,17.124897003173828,0.0
1000,17.076702117919922,0.368647962808609,,18.520662307739258,0.0
1500,17.650100708007812,0.3749817907810211,,19.351097106933594,0.0
2000,18.071048736572266,0.38148629665374756,,19.98956298828125,0.0
2500,18.415006637573242,0.38846853375434875,,20.516353607177734,0.0
3000,18.681873321533203,0.3948265612125397,,20.97001838684082,0.0
3500,18.919132232666016,0.40049830079078674,,21.395471572875977,0.0
4000,19.045278549194336,0.40455687046051025,,21.634292602539062,0.0
4500,19.121051788330078,0.4069625437259674,,21.76944351196289,0.0
4999,19.133766174316406,0.40738537907600403,,21.793582916259766,0.0
