epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,auto_cos_inc/current_rank,auto_cos_inc/current_target_rank,auto_cos_inc/rank_floor,auto_cos_inc/rank_start,auto_cos_inc/rank_end,auto_cos_inc/rank_warmup_steps,auto_cos_inc/auto_rank_start_final,auto_cos_inc/current_method,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.13361912965774536,11.208623886108398,0.02852509915828705,,11.31919002532959,0.002999999704010574,0.02999999703921747,100,250,100,100,250,5000,,cosine_inc_closed_form,1.8759571313858032,1.9956294298171997,7.388733386993408,1.0684608221054077,77.90276336669922,182.55044555664062,1.1331145763397217,1044.4595947265625,76.53007507324219,182.2119598388672,1.1450681686401367,15655.4716796875,75.4630355834961,181.2874298095703,1.152267336845398,659.0721435546875,1.8564822673797607,2.735804796218872,0.6378897428512573,1.6319704055786133,1127441.5004676008
500,0.0029729718808084726,23.995529174804688,0.5290966033935547,,26.262805938720703,0.0029263178201258035,0.02926295708101175,104,250,100,100,250,5000,,cosine_inc_closed_form,1.826674461364746,1.9910035133361816,8.358423233032227,1.0998482704162598,78.52592468261719,182.49700927734375,1.130916953086853,1057.1708984375,77.39958953857422,181.2060089111328,1.1040875911712646,483.7162170410156,63.07080841064453,175.58834838867188,1.1689869165420532,2360.4404296875,1.2505278587341309,1.8911817073822021,0.693904459476471,3.0803334712982178,1354527.7697632203
1000,0.0018917362904176116,24.377368927001953,0.5563392639160156,,27.854503631591797,0.0027130669537502256,0.027129808451334846,114,250,100,100,250,5000,,cosine_inc_closed_form,1.830870270729065,1.991472601890564,8.519806861877441,1.0970675945281982,77.87432098388672,182.0464324951172,1.133980631828308,476.2546081542969,76.36424255371094,180.95120239257812,1.1013920307159424,1500.5146484375,64.67063903808594,175.18557739257812,1.1902339458465576,2384.31396484375,1.2187873125076294,1.805315375328064,0.8283266425132751,3.4215571880340576,1678538.325328983
1500,0.0018523701000958681,23.58218765258789,0.5275413990020752,,27.196073532104492,0.002381121585490829,0.023809358600580043,131,250,100,100,250,5000,,cosine_inc_closed_form,1.8316742181777954,1.991560935974121,8.612459182739258,1.0965373516082764,77.43865203857422,181.5758514404297,1.138096570968628,814.0733642578125,75.47081756591797,180.63827514648438,1.1071726083755493,4065.228271484375,64.71944427490234,174.347900390625,1.2358636856079102,1316.1512451171875,1.1928914785385132,1.7297474145889282,0.9685520529747009,3.804002523422241,2078428.7639057448
2000,0.0015527689829468727,24.565269470214844,0.5784004330635071,,28.482112884521484,0.0019629748407922155,0.01962663629507368,152,250,100,100,250,5000,,cosine_inc_closed_form,1.8323888778686523,1.9916387796401978,8.667405128479004,1.0960664749145508,76.73837280273438,181.09544372558594,1.145655632019043,21407.08984375,75.18892669677734,180.37118530273438,1.1140438318252563,1032.182373046875,64.65386962890625,173.07313537597656,1.2981266975402832,1595.8509521484375,1.1793076992034912,1.681369423866272,1.1065341234207153,4.284249782562256,2542420.2867104704
2500,0.0008880358072929084,25.710376739501953,0.630045473575592,,30.51819610595703,0.0014995578364251723,0.014991075536818636,175,250,100,100,250,5000,,cosine_inc_closed_form,1.8324897289276123,1.9916496276855469,8.684624671936035,1.096000075340271,76.10277557373047,180.7781219482422,1.1527972221374512,5228.6044921875,75.22373962402344,180.1925506591797,1.1228047609329224,466.128173828125,63.76957321166992,171.35000610351562,1.3903498649597168,1633.608642578125,1.1739975214004517,1.6534020900726318,1.2847636938095093,4.800490856170654,3212739.8327933988
3000,0.0005314231966622174,25.957733154296875,0.6436794400215149,,32.785728454589844,0.0010362330575932738,0.010356437310683876,198,250,100,100,250,5000,,cosine_inc_closed_form,1.8326157331466675,1.9916634559631348,8.683496475219727,1.095916986465454,76.03758239746094,180.6884002685547,1.1554979085922241,1144.4833984375,75.51195526123047,180.05702209472656,1.131673812866211,1129.368896484375,64.07620239257812,169.95144653320312,1.4849138259887695,769.2899169921875,1.200130820274353,1.702690839767456,1.4262193441390991,5.104777812957764,3847623.943537143
3500,0.000372714624973014,25.73363494873047,0.6301557421684265,,34.277488708496094,0.000618353961822141,0.00617639229766675,219,250,100,100,250,5000,,cosine_inc_closed_form,1.8322176933288574,1.9916201829910278,8.681772232055664,1.0961791276931763,75.86714935302734,180.63197326660156,1.1595609188079834,873.2982177734375,76.37031555175781,180.0029296875,1.1369894742965698,773.7092895507812,63.9024658203125,168.79702758789062,1.585434079170227,13944.5185546875,1.2279682159423828,1.7475918531417847,1.5583237409591675,5.412494659423828,4524642.398645299
4000,0.00027800523093901575,25.498851776123047,0.6099004745483398,,35.560367584228516,0.0002868254665407142,0.0028601124277275675,236,250,100,100,250,5000,,cosine_inc_closed_form,1.8321512937545776,1.9916129112243652,8.680642127990723,1.0962228775024414,75.91607666015625,180.67694091796875,1.1626447439193726,1685.7581787109375,76.8232650756836,179.98609924316406,1.1452445983886719,4593.08349609375,63.20164108276367,168.07321166992188,1.6800651550292969,2792.896240234375,1.2343642711639404,1.7479264736175537,1.6954573392868042,5.788261413574219,5267810.100436506
4500,0.0002529969497118145,25.307634353637695,0.5950509905815125,,35.969032287597656,7.409989076198911e-05,0.00073221828041645,246,250,100,100,250,5000,,cosine_inc_closed_form,1.8324625492095947,1.9916468858718872,8.679882049560547,1.096017837524414,76.03507995605469,180.75682067871094,1.1646358966827393,1744.042236328125,76.67786407470703,179.85955810546875,1.1550617218017578,1099.57763671875,63.0400276184082,167.73399353027344,1.7283117771148682,1752.0771484375,1.2355239391326904,1.7445478439331055,1.7697029113769531,5.98640775680542,5714149.841480862
