Epoch,stable_rank_layer_0,effective_rank_layer_0,spectral_norm_layer_0,condition_number_layer_0,stable_rank_layer_1,effective_rank_layer_1,spectral_norm_layer_1,condition_number_layer_1,stable_rank_layer_2,effective_rank_layer_2,spectral_norm_layer_2,condition_number_layer_2,stable_rank_layer_3,effective_rank_layer_3,spectral_norm_layer_3,condition_number_layer_3,stable_rank_layer_4,effective_rank_layer_4,spectral_norm_layer_4,condition_number_layer_4,end_to_end_bound
0,1.8579224348068237,1.994154930114746,5.217366695404053,1.0796326398849487,76.6429443359375,182.31234741210938,0.07019544392824173,326.8116760253906,77.70769500732422,182.56906127929688,0.06967455893754959,582.629638671875,77.63542938232422,181.64825439453125,0.06921526044607162,929.4341430664062,1.0032005310058594,1.0240147113800049,0.9032908082008362,25.52188491821289,4084.171104183547
500,1.873307228088379,1.9954277276992798,6.823058605194092,1.0700805187225342,91.20936584472656,196.8048858642578,0.645934522151947,694.2556762695312,97.6554946899414,208.3052520751953,0.7601226568222046,369.9685363769531,103.03417205810547,218.3174285888672,0.9726979732513428,2278.01513671875,1.000082015991211,1.0008715391159058,0.3833695650100708,478.7029724121094,3198062.034603874
1000,1.8457478284835815,1.9930198192596436,8.859356880187988,1.087375521659851,83.68225860595703,187.24940490722656,0.8450161814689636,757.4456787109375,83.30897521972656,194.3771209716797,0.9817399978637695,473.166259765625,94.96747589111328,202.6146697998047,1.1425673961639404,11907.439453125,1.0000709295272827,1.0007609128952026,0.37886592745780945,560.44873046875,8144624.181900619
1500,1.9181989431381226,1.998181700706482,13.218107223510742,1.0435941219329834,80.54217529296875,184.58624267578125,0.9885627031326294,4391.8486328125,84.34994506835938,189.8055877685547,1.090330719947815,356.00958251953125,85.96249389648438,195.63204956054688,1.3014847040176392,8724.943359375,1.0000557899475098,1.0006122589111328,0.3762461245059967,682.0087280273438,17860055.700902253
2000,1.867551326751709,1.9949722290039062,16.965225219726562,1.0736244916915894,80.27222442626953,183.83303833007812,1.076008677482605,556.2869262695312,81.78894805908203,187.98855590820312,1.1852012872695923,261.3689270019531,85.53148651123047,192.56956481933594,1.3751299381256104,14473.3076171875,1.0000416040420532,1.0004689693450928,0.3777710497379303,728.6478881835938,28772652.010346293
2500,1.874638319015503,1.9955296516418457,19.321800231933594,1.0692659616470337,80.15003204345703,183.59239196777344,1.1289775371551514,5810.57958984375,81.05345916748047,187.16433715820312,1.237984299659729,281.52325439453125,84.11837768554688,191.10098266601562,1.4295477867126465,7316.7099609375,1.0000330209732056,1.0003809928894043,0.38568171858787537,772.2880249023438,38116737.56498828
3000,1.953215479850769,1.999426245689392,19.833070755004883,1.024246335029602,79.76911163330078,183.34165954589844,1.1582099199295044,3574.17919921875,82.03948974609375,186.77828979492188,1.2549561262130737,4046.810546875,83.09428405761719,190.39297485351562,1.4622726440429688,12918.7802734375,1.0000298023223877,1.0003465414047241,0.3795720934867859,742.0306396484375,40960795.29803598
3500,1.9270422458648682,1.998566746711731,20.181095123291016,1.038604497909546,79.89078521728516,183.13336181640625,1.1667553186416626,1738.13427734375,80.7789077758789,186.78256225585938,1.2759970426559448,4243.29931640625,81.74459075927734,190.01278686523438,1.4838193655014038,3875.186279296875,1.000024676322937,1.000290870666504,0.37617966532707214,869.2539672851562,42932927.43800269
4000,1.9383652210235596,1.9989891052246094,20.177391052246094,1.03231942653656,80.21867370605469,183.10716247558594,1.1669328212738037,6857.9208984375,79.88993072509766,186.68658447265625,1.2863991260528564,1021.9942626953125,82.39395904541016,189.90634155273438,1.4811071157455444,78347.0,1.0000194311141968,1.00023353099823,0.37400349974632263,1068.244140625,42952525.29786975
4500,1.9446161985397339,1.999188780784607,20.14731216430664,1.028898000717163,80.30946350097656,183.0916290283203,1.166783094406128,991.6991577148438,79.88790893554688,186.67803955078125,1.2869294881820679,2610.726806640625,82.2469482421875,189.89402770996094,1.482932209968567,152808.375,1.0000163316726685,1.0001975297927856,0.3729572296142578,1401.32568359375,42833374.42193927
4999,1.9447569847106934,1.9991930723190308,20.1489315032959,1.028821349143982,80.31807708740234,183.0929412841797,1.1667429208755493,1188.8184814453125,79.87916564941406,186.67019653320312,1.2870123386383057,4970.2294921875,82.24274444580078,189.89312744140625,1.4829667806625366,19011.123046875,1.0000156164169312,1.0001894235610962,0.37435677647590637,1635.267822265625,42999855.13824936
