epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.43810397386550903,6.367551803588867,0.541563093662262,,6.394219398498535,0.002999999704010574,0.02999999703921747,1.8579224348068237,1.994154930114746,5.217366695404053,1.0796326398849487,76.6429443359375,182.31234741210938,0.07019544392824173,326.8116760253906,77.70769500732422,182.56906127929688,0.06967455893754959,582.629638671875,77.63542938232422,181.64825439453125,0.06921526044607162,929.4341430664062,1.0032005310058594,1.0240147113800049,0.9032908082008362,25.52188491821289,4084.171104183547
500,0.06216903775930405,11.969686508178711,0.662486732006073,,12.065962791442871,0.0029263178201258035,0.02926295708101175,1.873307228088379,1.9954277276992798,6.823058605194092,1.0700805187225342,91.20936584472656,196.8048858642578,0.645934522151947,694.2556762695312,97.6554946899414,208.3052520751953,0.7601226568222046,369.9685363769531,103.03417205810547,218.3174285888672,0.9726979732513428,2278.01513671875,1.000082015991211,1.0008715391159058,0.3833695650100708,478.7029724121094,3198062.034603874
1000,0.06215034797787666,11.968830108642578,0.6552408337593079,,12.064563751220703,0.0027130669537502256,0.027129808451334846,1.8457478284835815,1.9930198192596436,8.859356880187988,1.087375521659851,83.68225860595703,187.24940490722656,0.8450161814689636,757.4456787109375,83.30897521972656,194.3771209716797,0.9817399978637695,473.166259765625,94.96747589111328,202.6146697998047,1.1425673961639404,11907.439453125,1.0000709295272827,1.0007609128952026,0.37886592745780945,560.44873046875,8144624.181900619
1500,0.062150660902261734,11.969447135925293,0.6636307835578918,,12.064261436462402,0.002381121585490829,0.023809358600580043,1.9181989431381226,1.998181700706482,13.218107223510742,1.0435941219329834,80.54217529296875,184.58624267578125,0.9885627031326294,4391.8486328125,84.34994506835938,189.8055877685547,1.090330719947815,356.00958251953125,85.96249389648438,195.63204956054688,1.3014847040176392,8724.943359375,1.0000557899475098,1.0006122589111328,0.3762461245059967,682.0087280273438,17860055.700902253
2000,0.062132466584444046,11.969813346862793,0.6671209335327148,,12.065958976745605,0.0019629748407922155,0.01962663629507368,1.867551326751709,1.9949722290039062,16.965225219726562,1.0736244916915894,80.27222442626953,183.83303833007812,1.076008677482605,556.2869262695312,81.78894805908203,187.98855590820312,1.1852012872695923,261.3689270019531,85.53148651123047,192.56956481933594,1.3751299381256104,14473.3076171875,1.0000416040420532,1.0004689693450928,0.3777710497379303,728.6478881835938,28772652.010346293
2500,0.062106601893901825,11.971000671386719,0.675570011138916,,12.06713581085205,0.0014995578364251723,0.014991075536818636,1.874638319015503,1.9955296516418457,19.321800231933594,1.0692659616470337,80.15003204345703,183.59239196777344,1.1289775371551514,5810.57958984375,81.05345916748047,187.16433715820312,1.237984299659729,281.52325439453125,84.11837768554688,191.10098266601562,1.4295477867126465,7316.7099609375,1.0000330209732056,1.0003809928894043,0.38568171858787537,772.2880249023438,38116737.56498828
3000,0.06211439147591591,11.972009658813477,0.6859018206596375,,12.068615913391113,0.0010362330575932738,0.010356437310683876,1.953215479850769,1.999426245689392,19.833070755004883,1.024246335029602,79.76911163330078,183.34165954589844,1.1582099199295044,3574.17919921875,82.03948974609375,186.77828979492188,1.2549561262130737,4046.810546875,83.09428405761719,190.39297485351562,1.4622726440429688,12918.7802734375,1.0000298023223877,1.0003465414047241,0.3795720934867859,742.0306396484375,40960795.29803598
3500,0.06210656091570854,11.972797393798828,0.6934592723846436,,12.068181991577148,0.000618353961822141,0.00617639229766675,1.9270422458648682,1.998566746711731,20.181095123291016,1.038604497909546,79.89078521728516,183.13336181640625,1.1667553186416626,1738.13427734375,80.7789077758789,186.78256225585938,1.2759970426559448,4243.29931640625,81.74459075927734,190.01278686523438,1.4838193655014038,3875.186279296875,1.000024676322937,1.000290870666504,0.37617966532707214,869.2539672851562,42932927.43800269
4000,0.06209595501422882,11.973325729370117,0.7005504965782166,,12.069665908813477,0.0002868254665407142,0.0028601124277275675,1.9383652210235596,1.9989891052246094,20.177391052246094,1.03231942653656,80.21867370605469,183.10716247558594,1.1669328212738037,6857.9208984375,79.88993072509766,186.68658447265625,1.2863991260528564,1021.9942626953125,82.39395904541016,189.90634155273438,1.4811071157455444,78347.0,1.0000194311141968,1.00023353099823,0.37400349974632263,1068.244140625,42952525.29786975
4500,0.06208725646138191,11.973916053771973,0.7051987051963806,,12.069951057434082,7.409989076198911e-05,0.00073221828041645,1.9446161985397339,1.999188780784607,20.14731216430664,1.028898000717163,80.30946350097656,183.0916290283203,1.166783094406128,991.6991577148438,79.88790893554688,186.67803955078125,1.2869294881820679,2610.726806640625,82.2469482421875,189.89402770996094,1.482932209968567,152808.375,1.0000163316726685,1.0001975297927856,0.3729572296142578,1401.32568359375,42833374.42193927
4999,0.059577979147434235,11.970569610595703,0.6745450496673584,,12.250021934509277,1e-06,1e-06,1.9447569847106934,1.9991930723190308,20.1489315032959,1.028821349143982,80.31807708740234,183.0929412841797,1.1667429208755493,1188.8184814453125,79.87916564941406,186.67019653320312,1.2870123386383057,4970.2294921875,82.24274444580078,189.89312744140625,1.4829667806625366,19011.123046875,1.0000156164169312,1.0001894235610962,0.37435677647590637,1635.267822265625,42999855.13824936
