epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,5.987829208374023,0.014076215215027332,,6.081929683685303,0.0
500,19.438011169433594,0.5004316568374634,,21.58511734008789,0.0
1000,19.047225952148438,0.492990642786026,,22.38187026977539,0.0
1500,21.320035934448242,0.6206989884376526,,24.517826080322266,0.0
2000,19.67165184020996,0.5526431202888489,,22.695465087890625,0.0
2500,21.366479873657227,0.6250978112220764,,26.310176849365234,0.0
3000,22.265457153320312,0.645020067691803,,32.67562484741211,0.0
3500,21.905624389648438,0.6212679147720337,,36.61138153076172,0.0
4000,21.720977783203125,0.5973039269447327,,39.263404846191406,0.0
4500,21.55280876159668,0.5793500542640686,,40.02203369140625,0.0
4999,21.5120792388916,0.5752241015434265,,40.1485481262207,0.0
