epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,9.59344482421875,0.3590971529483795,,9.87125015258789,0.0
500,14.12838077545166,0.4254765808582306,,14.967720031738281,0.0
1000,15.694906234741211,0.44160768389701843,,16.954853057861328,0.0
1500,16.533092498779297,0.45171448588371277,,18.116268157958984,0.0
2000,14.400887489318848,0.425854355096817,,15.298834800720215,0.0
2500,15.747014045715332,0.44081616401672363,,17.02997589111328,0.0
3000,16.315284729003906,0.45009705424308777,,17.837757110595703,0.0
3500,16.766544342041016,0.45947790145874023,,18.498035430908203,0.0
4000,17.27073860168457,0.46861615777015686,,19.256683349609375,0.0
4500,17.640214920043945,0.47753801941871643,,19.856788635253906,0.0
4999,17.87360382080078,0.482573002576828,,20.244810104370117,0.0
