epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,7.308847904205322,0.004982574377208948,,7.451364517211914,0.0
500,16.43935203552246,0.1489870399236679,,27.04105567932129,0.0
1000,16.498090744018555,0.15092362463474274,,28.01841926574707,0.0
1500,16.426021575927734,0.14891590178012848,,29.284374237060547,0.0
2000,16.254398345947266,0.1439085751771927,,30.405282974243164,0.0
2500,16.030122756958008,0.13759811222553253,,32.019344329833984,0.0
3000,15.764079093933105,0.13039110600948334,,33.553401947021484,0.0
3500,15.606871604919434,0.12627051770687103,,33.76927947998047,0.0
4000,15.542499542236328,0.12461692094802856,,33.833030700683594,0.0
4500,15.515935897827148,0.12392780184745789,,33.858612060546875,0.0
4999,15.51093864440918,0.12379781156778336,,33.86333084106445,0.0
