epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,6.216129779815674,0.5411591529846191,,6.241817474365234,0.0
500,26.632793426513672,0.755463182926178,,31.35026741027832,0.0
1000,26.965320587158203,0.7844690680503845,,32.649940490722656,0.0
1500,27.269380569458008,0.7957693934440613,,33.01993942260742,0.0
2000,27.451217651367188,0.803081750869751,,33.040672302246094,0.0
2500,27.57135009765625,0.8082177042961121,,32.964195251464844,0.0
3000,26.515010833740234,0.8025795817375183,,32.27641296386719,0.0
3500,26.491809844970703,0.810948371887207,,32.63569259643555,0.0
4000,28.30472755432129,0.8450810313224792,,37.56171798706055,0.0
4500,28.171131134033203,0.8522024154663086,,42.432865142822266,0.0
4999,28.317485809326172,0.8502379059791565,,49.06078338623047,0.0
