epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,6.907624244689941,0.2830864489078522,,7.019678115844727,0.0
500,17.614633560180664,0.29225781559944153,,19.82358169555664,0.0
1000,19.17913246154785,0.3683757781982422,,22.300813674926758,0.0
1500,19.755279541015625,0.40814831852912903,,23.29339027404785,0.0
2000,20.358203887939453,0.450024276971817,,24.71187400817871,0.0
2500,20.55011558532715,0.46913227438926697,,25.075260162353516,0.0
3000,20.677703857421875,0.48147523403167725,,25.437047958374023,0.0
3500,20.81692886352539,0.496736615896225,,26.048980712890625,0.0
4000,21.58899688720703,0.5450435280799866,,29.139623641967773,0.0
4500,21.86997413635254,0.5504259467124939,,32.31996154785156,0.0
4999,21.77535057067871,0.518248975276947,,36.88482666015625,0.0
