epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,rank_wsd_phase,rank_wsd_phase_name,rank_wsd_lr_ratio,rank_wsd_N_rand,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.4120471775531769,6.907624244689941,0.2830864489078522,,7.019678115844727,0.003,0.03,0,stable,1.0,1,1.8750540018081665,1.9955613613128662,5.171485424041748,1.069011926651001,76.61055755615234,182.283935546875,0.07020365446805954,278.72216796875,77.69219970703125,182.5542755126953,0.06968763470649719,720.7109985351562,77.67008209228516,181.6577911376953,0.0691828653216362,933.1089477539062,1.0032005310058594,1.024014949798584,0.9032906889915466,25.521671295166016,4047.59259941786
500,0.010375535115599632,17.614633560180664,0.29225781559944153,,19.82358169555664,0.003,0.03,0,stable,1.0,1,1.9380663633346558,1.998978853225708,6.169336795806885,1.0324838161468506,94.37767791748047,199.02432250976562,0.3515869975090027,1181.83984375,52.669281005859375,173.60690307617188,0.6657647490501404,1730.19873046875,87.27068328857422,200.12078857421875,0.8246692419052124,22198.77734375,1.0415267944335938,1.1829228401184082,0.4438987672328949,125.80587005615234,1353305.3002415034
1000,0.005558415781706572,19.17913246154785,0.3683757781982422,,22.300813674926758,0.003,0.03,0,stable,1.0,1,1.9381089210510254,1.9989804029464722,6.171767711639404,1.032460331916809,91.50066375732422,194.80572509765625,0.3427636921405792,1205.80224609375,52.00624465942383,160.1962127685547,0.6359014511108398,1091.7025146484375,86.85608673095703,199.93202209472656,0.829349935054779,5895.51318359375,1.1418484449386597,1.4647759199142456,0.4494781792163849,27.830774307250977,1283750.404842011
1500,0.004525940865278244,19.755279541015625,0.40814831852912903,,23.29339027404785,0.003,0.03,0,stable,1.0,1,1.938175916671753,1.9989826679229736,6.173533916473389,1.0324233770370483,88.68607330322266,192.315673828125,0.342711865901947,3322.481689453125,48.52199935913086,150.25685119628906,0.6320511102676392,2558.627685546875,86.97281646728516,199.8416748046875,0.8302256464958191,10308.556640625,1.2253204584121704,1.7521566152572632,0.4516527056694031,5.120862007141113,1283677.4291993577
2000,0.0032842010259628296,20.358203887939453,0.450024276971817,,24.71187400817871,0.003,0.03,0,stable,1.0,1,1.9383608102798462,1.9989889860153198,6.175039291381836,1.0323216915130615,85.40706634521484,190.13368225097656,0.3460344970226288,1234.025146484375,46.74620056152344,140.40785217285156,0.6275356411933899,7627.4013671875,87.1063232421875,199.76087951660156,0.8306337594985962,41271.31640625,1.4280495643615723,2.24880313873291,0.46649473905563354,2.463704824447632,1330129.1548570096
2500,0.003065184224396944,20.55011558532715,0.46913227438926697,,25.075260162353516,0.003,0.03,0,stable,1.0,1,1.9381954669952393,1.9989835023880005,6.178636074066162,1.0324126482009888,86.12846374511719,188.49246215820312,0.34189140796661377,2263.78564453125,45.28768539428711,132.7969970703125,0.6299646496772766,3181.948974609375,87.19219970703125,199.66983032226562,0.83088219165802,60819.03515625,1.5051254034042358,2.341644763946533,0.4709526300430298,2.450169086456299,1333072.056466395
3000,0.002917924430221319,20.677703857421875,0.48147523403167725,,25.437047958374023,0.003,0.03,0,stable,1.0,1,1.93802011013031,1.9989774227142334,6.182085990905762,1.0325093269348145,83.61182403564453,186.80252075195312,0.34487080574035645,4689.78271484375,44.0761833190918,124.87907409667969,0.6421839594841003,5791.86181640625,87.71354675292969,199.59786987304688,0.829375684261322,7303.77099609375,1.470414638519287,2.277571678161621,0.4795173108577728,2.6476335525512695,1393947.7037968219
3500,0.003035856643691659,20.81692886352539,0.496736615896225,,26.048980712890625,0.0027293517406962787,0.027293517406962786,1,linear_decay,0.9097839135654262,1,1.9378101825714111,1.9989701509475708,6.185182571411133,1.0326248407363892,82.28360748291016,185.67796325683594,0.3468349575996399,4149.26416015625,42.36455154418945,119.10352325439453,0.6675110459327698,5347.65185546875,88.00387573242188,199.54685974121094,0.8294718265533447,7713.48779296875,1.4484193325042725,2.256425380706787,0.48180878162384033,2.623314142227173,1465042.2863026927
4000,0.0012141609331592917,21.58899688720703,0.5450435280799866,,29.139623641967773,0.001919027611044418,0.01919027611044418,1,linear_decay,0.6396758703481393,1,1.9380325078964233,1.9989776611328125,6.187982082366943,1.032502293586731,81.18170928955078,185.252685546875,0.35009148716926575,574.5853881835938,42.153690338134766,118.12944030761719,0.6794522404670715,2349.393798828125,87.95357513427734,199.49948120117188,0.8302823305130005,6669.869140625,1.5108554363250732,2.3566932678222656,0.4800843298435211,2.3879566192626953,1502010.0022921737
4500,0.0005838445504195988,21.86997413635254,0.5504259467124939,,32.31996154785156,0.001108703481392557,0.01108703481392557,1,linear_decay,0.36956782713085234,1,1.9374232292175293,1.9989569187164307,6.1897358894348145,1.0328377485275269,80.66667938232422,185.1376953125,0.35055574774742126,582.8313598632812,42.7629280090332,118.81287384033203,0.6742393374443054,1872.75,88.05548858642578,199.4990997314453,0.8299130797386169,12858.7041015625,1.546515703201294,2.409524917602539,0.48690614104270935,2.269700527191162,1513425.7694122037
4999,0.00020526691514533013,21.77535057067871,0.518248975276947,,36.88482666015625,0.0002999999999999999,0.002999999999999999,1,linear_decay,0.09999999999999998,1,1.9375488758087158,1.9989612102508545,6.189704895019531,1.0327686071395874,80.7903060913086,185.2232666015625,0.3504107892513275,519.9812622070312,43.17216873168945,118.79496765136719,0.6745244264602661,2938.358154296875,88.19792175292969,199.48883056640625,0.8290322422981262,9373.0791015625,1.5634011030197144,2.435483455657959,0.49321651458740234,2.2047832012176514,1531419.2124915803
