epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,6.042646408081055,0.09028316289186478,,6.089341163635254,0.0
500,18.89452362060547,0.3295500576496124,,20.302106857299805,0.0
1000,20.31649398803711,0.39621591567993164,,22.075138092041016,0.0
1500,20.912376403808594,0.442171573638916,,22.87118148803711,0.0
2000,12.225638389587402,0.36554527282714844,,12.426572799682617,0.0
2500,12.225214004516602,0.3645402491092682,,12.426240921020508,0.0
3000,12.224090576171875,0.36083507537841797,,12.4247465133667,0.0
3500,12.224056243896484,0.3604365885257721,,12.424003601074219,0.0
4000,12.2245454788208,0.36143457889556885,,12.424652099609375,0.0
4500,12.224891662597656,0.3628346025943756,,12.425361633300781,0.0
4999,12.226295471191406,0.36818504333496094,,12.427369117736816,0.0
