epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,13.525443077087402,0.36065468192100525,,13.95541763305664,0.0
500,20.404861450195312,0.46242403984069824,,23.07581901550293,0.0
1000,20.966060638427734,0.46446600556373596,,24.219980239868164,0.0
1500,21.279285430908203,0.471633642911911,,24.85708999633789,0.0
2000,21.454809188842773,0.47331738471984863,,25.297821044921875,0.0
2500,21.599855422973633,0.4748944044113159,,25.665061950683594,0.0
3000,21.74285888671875,0.47883573174476624,,26.027782440185547,0.0
3500,21.845630645751953,0.4805130660533905,,26.316490173339844,0.0
4000,21.919200897216797,0.482114315032959,,26.52652931213379,0.0
4500,21.953941345214844,0.4828878939151764,,26.630794525146484,0.0
4999,21.960241317749023,0.4830435812473297,,26.649534225463867,0.0
