epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,9.199663162231445,0.02129996381700039,,9.408426284790039,0.0
500,20.65607452392578,0.39773425459861755,,25.654827117919922,0.0
1000,20.23963165283203,0.3758978545665741,,25.617467880249023,0.0
1500,20.95522689819336,0.4197617769241333,,27.124345779418945,0.0
2000,21.045516967773438,0.43661126494407654,,28.332721710205078,0.0
2500,21.1698055267334,0.44749560952186584,,29.706897735595703,0.0
3000,21.45798683166504,0.46439361572265625,,32.056175231933594,0.0
3500,21.715595245361328,0.4741688072681427,,34.85637664794922,0.0
4000,21.62381362915039,0.4633355140686035,,36.54792404174805,0.0
4500,21.533010482788086,0.45345163345336914,,37.09307861328125,0.0
4999,21.514175415039062,0.45147445797920227,,37.18024444580078,0.0
