epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,8.37647533416748,0.09269747883081436,,8.556763648986816,0.0
500,12.533841133117676,0.21447330713272095,,13.015953063964844,0.0
1000,12.534113883972168,0.21456573903560638,,13.015701293945312,0.0
1500,12.534429550170898,0.2150985151529312,,13.016679763793945,0.0
2000,12.534991264343262,0.21606428921222687,,13.017487525939941,0.0
2500,12.535696029663086,0.2170647829771042,,13.018144607543945,0.0
3000,12.535957336425781,0.21755897998809814,,13.017693519592285,0.0
3500,12.536651611328125,0.21867281198501587,,13.01887035369873,0.0
4000,12.53720474243164,0.2196577936410904,,13.019720077514648,0.0
4500,12.537632942199707,0.22043056786060333,,13.020454406738281,0.0
4999,12.537813186645508,0.22070007026195526,,13.025291442871094,0.0
