epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,10.116034507751465,0.6514373421669006,,10.179460525512695,0.0
500,22.580947875976562,0.7704648971557617,,23.844928741455078,0.0
1000,23.846221923828125,0.778985321521759,,25.65089225769043,0.0
1500,21.744462966918945,0.7664679884910583,,22.759923934936523,0.0
2000,23.302047729492188,0.7737463116645813,,24.83275604248047,0.0
2500,24.07294464111328,0.7799131274223328,,25.974695205688477,0.0
3000,24.563079833984375,0.7831428050994873,,26.761829376220703,0.0
3500,24.819156646728516,0.7861173152923584,,27.215578079223633,0.0
4000,25.21010971069336,0.7903075218200684,,27.91000747680664,0.0
4500,25.44093894958496,0.7934276461601257,,28.366958618164062,0.0
4999,25.615283966064453,0.7955206036567688,,28.73599624633789,0.0
