epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.34638285636901855,5.635677337646484,0.19677740335464478,,5.745443820953369,0.0009999999014026553,1.8946579694747925,1.9969096183776855,7.30275297164917,1.0572348833084106,77.94267272949219,182.54896545410156,1.13321053981781,1380.6683349609375,76.51399993896484,182.2027587890625,1.1454012393951416,161403.296875,75.49491882324219,181.25111389160156,1.1521252393722534,700.8587646484375,2.6726109981536865,2.9886269569396973,0.6204966902732849,1.1042118072509766,6.776321832408129
500,0.03678712248802185,13.543834686279297,0.4207877218723297,,14.267370223999023,0.0009754556526527767,1.9558266401290894,1.9994900226593018,7.578449249267578,1.0228464603424072,6.398284912109375,81.70099639892578,5.682835578918457,8862.4404296875,15.44970703125,136.03184509277344,2.987314224243164,1045.9549560546875,4.2243266105651855,73.38916778564453,6.354384422302246,8715.0546875,1.8302360773086548,2.6787354946136475,1.0475248098373413,1.828166127204895,856.3753278548476
1000,0.03032580390572548,14.3197021484375,0.4308594763278961,,15.204154968261719,0.000904419435410629,1.961724042892456,1.9996193647384644,7.691864967346191,1.0197054147720337,7.384511470794678,66.86530303955078,6.380345821380615,64883.6796875,11.43248462677002,101.95720672607422,3.9979372024536133,637.7171630859375,3.575932025909424,50.725440979003906,8.075898170471191,3331.044921875,1.472568154335022,2.2658567428588867,1.5742995738983154,2.7473220825195312,2494.5375767989945
1500,0.030108846724033356,14.364542007446289,0.4291304051876068,,15.265953063964844,0.0007938447695582991,1.9589844942092896,1.9995616674423218,7.787662029266357,1.0211609601974487,8.266642570495605,60.32258987426758,6.834380149841309,87778.109375,10.655282020568848,87.2262954711914,4.555335998535156,1445.2799072265625,3.4670565128326416,43.10681915283203,9.115334510803223,8201.3232421875,1.326797366142273,2.0116159915924072,1.966750979423523,3.4421193599700928,4346.58952787758
2000,0.024330198764801025,15.067350387573242,0.4366798400878906,,16.140216827392578,0.0006545554738084113,1.9544544219970703,1.9994568824768066,7.864499568939209,1.0235815048217773,8.626992225646973,57.12424087524414,7.290336608886719,29212.28125,10.540345191955566,80.69149017333984,4.871949195861816,4065.39306640625,3.4678077697753906,39.65750503540039,9.833897590637207,3808.048828125,1.2599176168441772,1.8667973279953003,2.246933937072754,3.950460433959961,6172.163328041407
2500,0.022915810346603394,15.26777172088623,0.4375344514846802,,16.403350830078125,0.0005001861549145554,1.944757342338562,1.9991930723190308,7.942814826965332,1.0288211107254028,8.883378982543945,56.032955169677734,7.634438514709473,2054.915771484375,10.630610466003418,77.01739501953125,5.062963008880615,10184.2646484375,3.4961211681365967,37.50849533081055,10.429882049560547,6039.46044921875,1.2105402946472168,1.7470324039459229,2.5231475830078125,4.447635650634766,8079.385766423369
3000,0.021542103961110115,15.472773551940918,0.43935486674308777,,16.670591354370117,0.00034584755736434975,1.940595269203186,1.9990628957748413,7.996244430541992,1.0310947895050049,9.092151641845703,55.508426666259766,7.885781764984131,7835.46337890625,10.745393753051758,75.2727279663086,5.188920974731445,3126.19287109375,3.5046517848968506,35.83653259277344,10.934734344482422,15665.8125,1.1821154356002808,1.671036958694458,2.7372658252716064,4.847519397735596,9793.39076577077
3500,0.020771311596035957,15.590389251708984,0.4403473138809204,,16.825597763061523,0.0002066474184262493,1.9391295909881592,1.9990147352218628,8.030957221984863,1.0318992137908936,9.247602462768555,55.25130081176758,8.065434455871582,2575.23193359375,10.858963012695312,74.27734375,5.275871753692627,11347.1240234375,3.516841411590576,34.8989372253418,11.292553901672363,2972.078857421875,1.1622999906539917,1.614467978477478,2.9263107776641846,5.216020107269287,11292.8075749455
4000,0.020314965397119522,15.662175178527832,0.44105610251426697,,16.921993255615234,9.621161756391294e-05,1.938790202140808,1.999003291130066,8.05073070526123,1.032085657119751,9.343121528625488,55.111759185791016,8.176093101501465,4845.05810546875,10.945469856262207,73.77698516845703,5.326642036437988,16692.990234375,3.538551092147827,34.668182373046875,11.513550758361816,3632.300537109375,1.145171880722046,1.5643333196640015,3.1123855113983154,5.558727741241455,12564.271283551663
4500,0.02011231891810894,15.69446086883545,0.44137391448020935,,16.96541976928711,2.535038041721489e-05,1.938733696937561,1.9990015029907227,8.059957504272461,1.0321166515350342,9.381114959716797,55.060909271240234,8.224199295043945,10340.6806640625,10.980698585510254,73.53980255126953,5.3514580726623535,10749.4287109375,3.542393207550049,34.50788879394531,11.61767578125,4248.06982421875,1.1392173767089844,1.5463486909866333,3.1881020069122314,5.696269989013672,13138.626477811022
4999,0.020076099783182144,15.700255393981934,0.44142434000968933,,16.973207473754883,1e-06,1.938667893409729,1.9989993572235107,8.061899185180664,1.0321528911590576,9.38771915435791,55.05497741699219,8.23276424407959,12230.5458984375,10.987109184265137,73.50043487548828,5.35593318939209,10258.4892578125,3.542156219482422,34.472900390625,11.637171745300293,4359.93505859375,1.1382391452789307,1.5433663129806519,3.2011654376983643,5.719903469085693,13242.615088601411
